"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","110","31299","JAPANESE ADVANCED BEGINNERS","Akiyama,Yasuko","12","13","3.467","3.134","16.7","50","41.7","8.3","0","1","0","4","2","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","201","13014","SECOND YEAR JAPANESE 1","Akiyama,Yasuko","31","31","3.29","3.219","12.9","54.8","29","16.1","0","0","4","8","5","1","3","5","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","201","1731","SECOND YEAR JAPANESE 1","Akiyama,Yasuko","31","33","2.594","2.961","29","25.8","32.3","22.6","16.1","3","1","3","4","3","4","3","3","4","0","1","2","2","1","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","201","5695","SECOND YEAR JAPANESE 1","Akiyama,Yasuko","26","31","3.115","3.276","7.7","46.2","19.2","34.6","0","5","3","5","4","2","1","2","5","3","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","201","5696","SECOND YEAR JAPANESE 1","Akiyama,Yasuko","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","301","1743","THIRD YEAR JAPANESE 1","Tanaka,Nozomi","52","55","3.235","3.294","22.6","48.1","34.6","13.5","3.8","3","1","11","13","6","10","2","3","2","2","2","0","0","0","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","401","1745","FOURTH-YEAR JAPANESE I","Tsujimura,Natsuko","14","16","3.121","3.361","20","42.9","35.7","14.3","7.1","2","0","2","4","2","3","0","0","2","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","493","31308","TRANSLATING JAPANESE LIT","Sarra,Edith Lorraine","8","8","3.588","3.094","75","62.5","37.5","0","0","0","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","525","35296","TCH JAPANESE FOREIGN/SEC LANG","Tanaka,Nozomi","1","2","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","533","5743","THIRD YEAR JAPANESE I","Tanaka,Nozomi","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","543","6363","FOURTH YEAR JAPANESE I","Tsujimura,Natsuko","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","593","31312","TRANSLATING JAPANESE LIT","Sarra,Edith Lorraine","1","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","701","1746","M. A. THESIS","Lin,Chien-Jer Charles","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-J","801","1747","PHD THESIS","Lin,Chien-Jer Charles","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","101","10354","ELEMENTARY KOREAN 1","Kim,Jiyoung","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","101","11273","ELEMENTARY KOREAN 1","Kim,Jiyoung","36","45","3.731","3.221","22.5","88.9","8.3","0","0","10","7","15","10","1","2","0","0","0","0","0","0","0","1","4","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","101","1748","ELEMENTARY KOREAN 1","Kim,Jiyoung","40","44","3.603","3.104","14.3","77.5","12.5","7.5","0","5","8","17","6","1","3","1","3","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","101","1751","ELEMENTARY KOREAN 1","Kim,Jiyoung","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","201","1754","SECOND YEAR KOREAN 1","Lee,Hyo Sang","37","41","3.438","3.327","21.6","62.2","29.7","2.7","5.4","4","3","11","9","5","4","2","0","1","0","1","0","1","0","0","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","201","1756","SECOND YEAR KOREAN 1","Lee,Hyo Sang","0","1","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","301","11699","THIRD YEAR KOREAN 1","Kim,Jiyoung","9","13","3.522","3.166","30","55.6","44.4","0","0","4","0","4","1","1","2","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","EALC","EALC-K","401","31323","FOURTH YEAR KOREAN I","Lee,Hyo Sang","2","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","115","13057","EVERYDAY ECONOMICS","Walker,Todd Bruce","67","84","3.448","2.819","5.5","59.7","29.9","6","4.5","17","17","20","3","7","8","5","1","2","1","2","0","1","0","4","11","2","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","10649","INTRO TO MICROECONOMICS","Daun,Tyler","51","69","2.512","2.989","0","19.6","37.3","29.4","9.8","20","1","5","4","3","8","8","1","8","6","2","2","1","2","10","8","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","10650","INTRO TO MICROECONOMICS","Doty,Kristian Alexander","36","43","2.319","3.107","0","25","25","25","11.1","12","1","5","3","3","2","4","1","7","1","1","1","2","5","3","4","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","11685","INTRO TO MICROECONOMICS","Li,Muxin","45","66","2.264","2.962","1.7","15.6","40","20","8.9","28","0","3","4","2","4","12","7","1","1","2","1","1","7","13","7","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","11686","INTRO TO MICROECONOMICS","Gomez-Rodriguez,Fabio","59","68","2.563","3.142","0","16.9","37.3","33.9","6.8","12","1","8","1","6","7","9","7","12","1","2","2","0","3","1","8","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","13357","INTRO TO MICROECONOMICS","Glomm,Gerhard","35","40","2.997","3.027","0","17.1","65.7","14.3","2.9","5","0","3","3","9","9","5","3","1","1","0","1","0","0","2","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1759","INTRO TO MICROECONOMICS","Kang,ShinHyuck","50","70","2.598","3.124","0","28","32","22","12","23","2","7","5","2","5","9","5","6","0","2","2","2","3","3","17","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1760","INTRO TO MICROECONOMICS","Graf,Paul","280","321","2.492","3.163","2.7","20.7","35","25","13.6","57","10","16","32","30","36","32","24","28","18","18","9","11","16","18","21","2","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1761","INTRO TO MICROECONOMICS","Self,James K.","149","205","2.4","3.028","0","21.5","31.5","22.1","16.8","68","7","17","8","13","16","18","14","13","6","7","8","10","12","29","25","2","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1762","INTRO TO MICROECONOMICS","Self,James K.","224","298","2.595","3.144","1.5","24.1","37.9","20.1","11.6","88","13","18","23","24","31","30","20","21","4","5","10","11","14","46","26","2","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1763","INTRO TO MICROECONOMICS","Snow,Nicholas Arthur","142","167","2.223","2.905",".7","12.7","35.2","25.4","17.6","38","0","13","5","15","21","14","11","12","13","3","14","8","13","11","14","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","1764","INTRO TO MICROECONOMICS","Snow,Nicholas Arthur","202","237","2.369","3.094","2.7","18.8","30.2","30.2","14.4","48","0","21","17","13","30","18","18","25","18","8","10","11","13","18","14","3","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","201","8948","INTRO TO MICROECONOMICS","Sampaio Lima,Diogo Francisco","57","63","2.651","3.086","1.7","24.6","35.1","28.1","7","9","5","8","1","5","9","6","6","4","6","1","1","2","3","3","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","12321","INTRO TO MACROECONOMICS","Graf,Paul","32","48","2.228","3.215","0","18.8","25","21.9","28.1","18","2","4","0","3","3","2","1","4","2","2","6","1","2","6","10","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","1766","INTRO TO MACROECONOMICS","Loxton,Abigail Marie","30","33","2.303","3.119","3.1","23.3","20","30","20","5","2","2","3","2","3","1","4","2","3","2","0","4","2","2","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","1767","INTRO TO MACROECONOMICS","Shen,Peng","53","67","2.464","2.998","5.1","22.6","37.7","11.3","18.9","19","3","8","1","6","8","6","2","4","0","2","7","1","5","6","8","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","1768","INTRO TO MACROECONOMICS","LIU,Simon","33","68","2.597","3.181","3.7","15.2","45.5","21.2","12.1","37","0","3","2","6","6","3","6","1","0","2","2","0","2","19","14","2","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","1769","INTRO TO MACROECONOMICS","Graf,Paul","239","297","2.135","3.039","6.6","14.2","28.9","28.5","16.7","86","7","7","20","16","22","31","20","30","18","13","18","9","28","31","26","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","1770","INTRO TO MACROECONOMICS","Taylor,Morgan Kusler","58","69","2.948","3.179","8.5","25.9","51.7","19","3.4","11","1","7","7","9","7","14","4","4","3","1","1","0","0","1","10","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","202","4445","INTRO TO MACROECONOMICS","Nelson,Jaeger Lawrence","24","34","2.238","2.75","10.7","16.7","29.2","25","20.8","12","0","3","1","3","2","2","2","4","0","0","2","3","2","4","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","8W2","Eight Week - Second","ECON","ECON-E","221","10180","METHODS OF ECONOMIC ANALYSIS","Ding,Shuze","9","18","2.922","2.566","35.7","33.3","44.4","0","22.2","9","0","3","0","2","0","2","0","0","0","1","1","0","0","2","4","1","0","1","0","0","0","1","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","303","8812","SURVEY OF INTERNATIONAL ECON","Mendoza,Beverly Dominique Anne Marifosque","15","21","2.867","2.925","41.2","26.7","46.7","13.3","13.3","6","2","1","1","1","3","3","2","0","0","1","1","0","0","1","4","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","305","8719","MONEY AND BANKING","Zhang,Wandi","39","46","3.208","3.013","56.4","33.3","48.7","17.9","0","7","2","9","2","9","4","6","6","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","308","8720","SURVEY OF PUBLIC FINANCE","DeDad,Michael James","8","11","3.125","3.239","50","37.5","37.5","25","0","3","0","1","2","1","2","0","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","309","30361","TOPICS IN ECONOMICS","Stone III,John Thomas","9","11","3.189","2.851","77.8","33.3","55.6","11.1","0","2","0","2","1","1","4","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","321","1771","INTERMEDIATE MICROECON THEORY","Torrens,Gustavo Federico","24","33","3.254","3.141","43.3","50","29.2","20.8","0","9","0","7","5","2","2","3","3","2","0","0","0","0","0","5","3","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","321","30520","INTERMEDIATE MICROECON THEORY","Torrens,Gustavo Federico","26","34","2.869","3.061","38.7","42.3","23.1","11.5","23.1","8","1","7","3","4","2","0","2","1","0","1","3","2","0","5","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","321","32739","INTERMEDIATE MICROECON THEORY","Lopatin,Nikita","20","32","2.65","2.84","50","30","25","25","20","12","1","2","3","1","3","1","1","4","0","2","2","0","0","6","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","321","36294","INTERMEDIATE MICROECON THEORY","Alexeev,Michael V.","22","28","2.082","2.81","55.6","13.6","18.2","50","4.5","9","1","2","0","0","2","2","2","5","4","0","1","0","3","5","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","321","9982","INTERMEDIATE MICROECON THEORY","Cui,Berg","17","31","2.494","3.07","34.5","47.1","17.6","5.9","0","19","4","3","1","1","1","1","0","0","1","0","0","0","5","12","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","322","4469","INTERMEDIATE MACROECON THEORY","Buffie,Edward Frederick","41","47","2.354","2.871","82.6","4.9","34.1","58.5","0","7","0","1","1","3","4","7","3","18","3","0","0","0","1","5","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","322","7305","INTERMEDIATE MACROECON THEORY","Park,Kwangyong","25","32","2.82","3.105","66.7","20","52","16","8","8","1","3","1","6","4","3","3","0","1","1","1","0","1","5","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","327","1772","GAME THEORY","Melo,Emerson","49","58","3.353","3","78.2","55.1","24.5","20.4","0","9","15","8","4","3","8","1","3","7","0","0","0","0","0","6","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","331","10189","INTERNATIONAL TRADE","Beshkar,Mostafa","36","43","3.128","3.082","73","19.4","66.7","11.1","2.8","7","2","3","2","15","3","6","4","0","0","1","0","0","0","1","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","331","12326","INTERNATIONAL TRADE","Lugovskyy,Volodymyr","42","47","3.126","3.121","65.9","33.3","50","14.3","0","6","7","6","1","6","10","5","3","1","2","0","0","0","1","2","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","337","32740","ECONOMIC DEVELOPMENT","Buffie,Edward Frederick","15","24","2.32","3.083","83.3","26.7","13.3","33.3","26.7","9","0","3","1","0","1","1","0","3","2","0","4","0","0","3","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","351","30521","LAW AND ECONOMICS","Alexeev,Michael V.","23","24","2.526","3.12","78.3","26.1","34.8","17.4","13","3","0","6","0","3","2","3","0","1","3","0","3","0","2","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","361","1773","PUBLIC FINANCE-GOV SPENDING","Self,James K.","21","26","2.524","2.957","87.5","9.5","42.9","38.1","9.5","5","0","1","1","1","7","1","3","3","2","0","2","0","0","3","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","370","10279","STATISTICAL ANALYS BUS & ECON","Krukava,Nastassia","54","66","2.807","3.101","22","29.6","29.6","35.2","1.9","14","5","10","1","5","6","5","5","12","2","0","1","0","2","5","7","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","370","1781","STATISTICAL ANALYS BUS & ECON","Krukava,Nastassia","89","104","2.962","3.115","22.6","30.3","47.2","16.9","2.2","18","6","14","7","6","20","16","10","4","1","1","0","1","3","4","11","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","370","30353","STATISTICAL ANALYS BUS & ECON","Krukava,Nastassia","29","36","3.4","3.384","20","55.2","27.6","17.2","0","7","4","10","2","5","1","2","1","4","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","370","30354","STATISTICAL ANALYS BUS & ECON","Qiu,Shi","26","33","2.923","3.163","19.2","34.6","38.5","19.2","0","9","1","4","4","4","5","1","1","4","0","0","0","0","2","0","7","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","370","30355","STATISTICAL ANALYS BUS & ECON","He,Shibi","27","37","3.137","3.316","25","40.7","37","18.5","3.7","10","1","7","3","3","5","2","2","2","1","0","1","0","0","1","9","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","371","10199","INTRO TO APPLIED ECONOMETRICS","Stone III,John Thomas","23","31","2.457","3.112","76","17.4","26.1","39.1","13","9","3","0","1","2","2","2","3","6","0","3","0","0","1","2","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","371","10203","INTRO TO APPLIED ECONOMETRICS","Stone III,John Thomas","9","12","2.589","3.206","70","22.2","33.3","33.3","0","4","0","2","0","1","2","0","1","1","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","371","12327","INTRO TO APPLIED ECONOMETRICS","Xiao,Ruli","20","24","2.96","2.908","83.3","30","35","30","5","4","2","3","1","3","3","1","3","3","0","0","1","0","0","3","0","0","0","0","0","0","0","1","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","385","10651","THE ECONOMICS OF INDUSTRY","Garcia,Filomena","38","42","3.158","3.013","92.3","31.6","55.3","10.5","2.6","4","3","0","9","9","10","2","2","1","1","1","0","0","0","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","385","8000","THE ECONOMICS OF INDUSTRY","Garcia,Filomena","58","64","3.381","3.083","78","48.3","46.6","3.4","0","7","9","9","10","12","8","7","2","0","0","0","0","0","1","1","5","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","390","30374","UNDERGRAD SEMINAR IN ECONOMICS","Snow,Nicholas Arthur","13","17","3.469","3.083","92.9","61.5","30.8","7.7","0","4","0","4","4","2","1","1","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","392","33674","COMPUTATIONL METHODS/ECONOMETR","Michaud,Amanda","12","18","3.425","3.172","94.4","75","16.7","0","0","7","0","6","3","0","2","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","392","33676","COMPUTATIONL METHODS/ECONOMETR","Xu,Keli","13","21","3.646","2.839","73.3","69.2","30.8","0","0","8","0","3","6","4","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","425","10209","FINANCIAL ECONOMICS","Page,Frank H. Jr.","56","59","3.429","2.982","71.2","58.9","32.1","5.4","0","5","0","33","0","0","18","0","0","3","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","425","12331","FINANCIAL ECONOMICS","Page,Frank H. Jr.","57","64","3.439","3.118","86.9","54.4","35.1","10.5","0","7","0","31","0","0","20","0","0","6","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","471","8613","ECONOMETRIC THEORY & PRACT I","Weiergraeber,Stefan","15","16","3.433","3.398","46.7","66.7","20","13.3","0","1","2","4","4","0","1","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","499","1783","HONORS THESIS","Glomm,Gerhard","3","3","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
"Fall 2017","4178","8W1","Eight Week - First","ECON","ECON-E","520","1784","OPTIMIZATION THRY ECON ANALYS","Kaganovich,Michael","19","26","3.542","3.441","68","57.9","36.8","5.3","0","7","4","4","3","3","4","0","1","0","0","0","0","0","0","1","1","0","0","5","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","521","1785","THEORY OF PRICES AND MARKETS 1","Becker,Robert A.","21","25","3.771","3.407","73.9","90.5","4.8","4.8","0","4","4","9","6","0","1","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","522","1786","MACROECONOMIC THEORY I","Michaud,Amanda","16","17","3.381","3.27","88.2","43.8","56.3","0","0","1","2","2","3","0","9","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","550","35075","MONETARY THEORY & ORGANIZATION","Leeper,Eric Michael","18","18","3.8","3.751","88.9","83.3","16.7","0","0","0","5","6","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","571","1787","ECONOMETRICS I-STAT FOUNDATNS","Chang,Yoosoon","16","20","3.369","3.069","88.9","56.3","37.5","6.3","0","4","3","1","5","0","4","2","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","1","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","626","7767","GAME THEORY","Melo,Emerson","8","9","4","3.583","77.8","100","0","0","0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","627","30407","EXPERIMENTAL ECONOMICS","Puzzello,Daniela","10","11","3.57","3.674","80","60","40","0","0","1","0","2","4","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","671","30408","ECONOMET 3-NONLNEAR/SIMLT MDLS","Escanciano,Juan Carlos","12","12","3.467","3.641","100","66.7","33.3","0","0","0","0","0","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","672","10211","MACROECONOMETRICS","Chang,Yoosoon","11","12","3.973","3.7","100","100","0","0","0","1","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-19-2018",
"Fall 2017","4178","1","Regular Academic Session","ECON","ECON-E","724","10213","SEMINAR IN ECONOMIC THEORY","Alston,Lee James","4","4","NR","NR","NR","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","01-19-2018",
