"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHER GRADES","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","345","7984","MONEY, BANKING & CAPTL MARKETS","Mafi-Kreft,Ellie","25","34","3.2","3.573","100","36","52","8","4","9","1","4","4","5","7","1","0","1","1","1","0","0","0","3","6","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","345","9512","MONEY, BANKING & CAPTL MARKETS","Hauskrecht,Andreas","32","39","2.966","3.491","100","18.8","59.4","18.8","3.1","7","1","4","1","7","7","5","2","3","1","1","0","0","0","1","5","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","350","10217","BUSINESS ECONOMETRICS","Lin,Haizhen","34","46","3.088","3.333","97.4","35.3","41.2","20.6","2.9","12","0","8","4","5","4","5","4","2","1","1","0","0","0","5","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","350","15030","BUSINESS ECONOMETRICS","Lin,Haizhen","42","46","3.155","3.529","100","28.6","61.9","9.5","0","4","0","5","7","6","14","6","2","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","400","9724","CAPSTONE IN ECON CONSULTING","Ridlon,Robert W","23","24","3.626","3.364","95.7","65.2","34.8","0","0","1","0","7","8","7","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","406","9483","BUS ENTERPRISE & PUBLIC POLICY","Rasmusen,Eric B.","16","19","3.4","3.399","100","50","43.8","6.3","0","3","0","4","4","4","1","2","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","456","10980","NON-MARKET RISK CONSULTING","Maxwell,John W.","26","27","3.681","3.65","100","69.2","30.8","0","0","1","1","10","7","6","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","456","15046","NON-MARKET RISK CONSULTING","Maxwell,John W.","21","25","3.719","3.28","100","76.2","23.8","0","0","4","0","9","7","4","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","492","31220","DATA ANALYSIS USNG ECON MDLING","Butters,R. Andrew","18","21","3.044","3.344","94.7","22.2","61.1","11.1","0","4","0","2","2","6","5","0","2","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","492","9097","DATA ANALYSIS USNG ECON MDLING","Butters,R. Andrew","25","25","3.296","3.33","92","32","68","0","0","0","1","3","4","6","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","494","10220","PUBLIC POL & THE INTL ECONOMY","Hauskrecht,Andreas","20","23","3.4","3.392","100","50","40","10","0","3","0","5","5","4","4","0","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W1","Eight Week - First","BUS","BUS-G","540","13222","MANAGERIAL ECONOMICS","Ridlon,Robert W","42","42","3.583","3.466","100","61.9","38.1","0","0","0","1","7","18","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W2","Eight Week - Second","BUS","BUS-G","570","13223","THK STRAT: GAME THRY/BUS STRAT","Ridlon,Robert W","42","42","3.352","3.466","100","31","69","0","0","0","1","4","8","18","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","B72","Kelley Second Seven Week","BUS","BUS-G","593","12188","INTL MONETARY SYS & HEDGING","Hauskrecht,Andreas","29","31","3.555","3.602","100","48.3","51.7","0","0","2","0","6","8","15","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","651","11384","ECONOMETRIC METHODS IN BUS I","Lin,Haizhen","6","7","3.85","3.594","85.7","100","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-G","750","10226","ECONOMIC MODELING","Rauh,Michael Thomas","6","6","3.483","3.703","100","50","33.3","16.7","0","0","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-I","304","7733","HONORS I-CORE DISCUSSION","Bailey-Hughes,Brenda Marie","57","57","3.982","3.843","100","98.2","1.8","0","0","0","0","55","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-I","304","7734","HONORS I-CORE DISCUSSION","Bailey-Hughes,Brenda Marie","57","57","3.982","3.832","100","98.2","1.8","0","0","0","0","55","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-I","304","7735","HONORS I-CORE DISCUSSION","Bailey-Hughes,Brenda Marie","57","57","3.984","3.78","100","100","0","0","0","0","0","54","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","304","2671","HONORS STRATEGIC MANAGEMENT","Terjesen,Siri Ann","57","57","3.995","3.843","100","100","0","0","0","0","0","56","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","304","2672","HONORS STRATEGIC MANAGEMENT","Terjesen,Siri Ann","57","57","3.984","3.832","100","100","0","0","0","0","0","54","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","304","7456","HONORS STRATEGIC MANAGEMENT","Terjesen,Siri Ann","57","57","3.989","3.78","100","100","0","0","0","0","0","55","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","306","10706","STRATEGIC MGMT & LEADERSHIP","Major,David Lanier","59","67","3.083","3.188","1.7","37.3","40.7","20.3","0","9","5","8","9","4","13","7","6","5","1","0","0","0","1","1","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","306","2673","STRATEGIC MGMT & LEADERSHIP","Rubinstein,David","60","70","3.158","3.15","3.3","30","58.3","11.7","0","10","0","7","11","10","15","10","6","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","15067","STRATEGIC MANAGEMENT","Bakker,Rene","47","50","3.44","3.402","100","44.7","55.3","0","0","3","0","8","13","13","12","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","30316","STRATEGIC MANAGEMENT","Bakker,Rene","48","53","3.421","3.41","100","39.6","60.4","0","0","5","0","6","13","18","10","1","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","30946","STRATEGIC MANAGEMENT","Zhao,Eric","44","50","3.609","3.43","100","63.6","36.4","0","0","6","5","9","14","10","6","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","30954","STRATEGIC MANAGEMENT","Zhao,Eric","44","49","3.593","3.396","100","61.4","38.6","0","0","5","5","7","15","12","5","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","30962","STRATEGIC MANAGEMENT","Harrison,David Aron","45","49","3.562","3.317","100","62.2","37.8","0","0","4","0","5","23","14","3","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","30969","STRATEGIC MANAGEMENT","Bakker,Rene","45","52","3.391","3.357","100","42.2","53.3","4.4","0","7","0","6","13","14","9","1","2","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","31221","STRATEGIC MANAGEMENT","Zhao,Eric","45","50","3.658","3.413","100","71.1","28.9","0","0","5","6","12","14","6","7","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","34616","STRATEGIC MANAGEMENT","Major,David Lanier","45","49","3.269","3.326","100","33.3","62.2","4.4","0","4","1","6","8","11","10","7","1","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","375","34617","STRATEGIC MANAGEMENT","Major,David Lanier","45","49","3.036","3.234","100","26.7","55.6","13.3","2.2","5","1","4","7","10","10","5","3","3","0","1","0","0","1","1","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W1","Eight Week - First","BUS","BUS-J","411","9485","ANALYSIS OF BUSINESS DECISIONS","Ash,Richard","28","28","3.779","3.369","100","82.1","17.9","0","0","0","4","11","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W2","Eight Week - Second","BUS","BUS-J","420","8965","ADV CASE ANLS&EFF CONSULT PRES","Ash,Richard","28","28","3.682","3.369","100","82.1","17.9","0","0","0","0","5","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","8W1","Eight Week - First","BUS","BUS-J","420","8966","ADV CASE ANLS&EFF CONSULT PRES","Rubin,Joel D.","30","30","3.81","3.858","100","90","10","0","0","0","0","19","8","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","B72","Kelley Second Seven Week","BUS","BUS-J","501","11227","DEVELOP STRATEGIC CAPABILITIES","Wisneski,John E","31","55","3.51","3.559","100","54.8","45.2","0","0","24","0","7","10","7","6","1","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","B72","Kelley Second Seven Week","BUS","BUS-J","501","2674","DEVELOP STRATEGIC CAPABILITIES","Wisneski,John E","33","45","3.497","3.571","97.1","54.5","42.4","3","0","12","0","8","10","8","5","1","1","0","0","0","0","0","0","2","10","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-J","540","13227","STRATEGIC PLNG & MGMT PROCESS","Schlegel,Fred H","42","42","3.64","3.466","100","61.9","38.1","0","0","0","1","12","13","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","160","31222","INTRO TO MODELING BUS PROBLEMS","Sera,Gipsi","76","91","3.179","3.018","8.3","47.4","36.8","7.9","5.3","17","2","17","17","8","15","5","4","2","0","2","2","0","2","8","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11400","THE COMPUTER IN BUSINESS","Kinser,Amy Suzanne","34","40","2.809","3.151","15.4","20.6","52.9","11.8","11.8","7","2","3","2","6","6","6","3","1","0","4","0","0","1","4","1","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11401","THE COMPUTER IN BUSINESS","Abbott,Megan Renee","26","38","2.708","2.899","10","26.9","38.5","19.2","11.5","13","1","3","3","4","3","3","0","4","1","1","2","0","1","4","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11403","THE COMPUTER IN BUSINESS","Abbott,Megan Renee","28","30","3.168","3.272","26.7","64.3","21.4","3.6","0","5","3","3","12","2","3","1","0","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11404","THE COMPUTER IN BUSINESS","Decker,Mathew S","25","34","2.656","2.77","10.7","28","40","16","4","12","1","3","3","3","3","4","1","3","0","1","0","0","3","3","6","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11784","THE COMPUTER IN BUSINESS","Sweeny,Karen","26","37","3.123","3.186","96.6","34.6","42.3","19.2","3.8","11","0","7","2","5","4","2","3","2","0","0","1","0","0","3","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","11785","THE COMPUTER IN BUSINESS","Yu,Sean","26","33","2.977","3.09","10","26.9","46.2","26.9","0","7","1","4","2","3","4","5","2","5","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2675","THE COMPUTER IN BUSINESS","Wang,Yu","27","34","2.937","3.063","27.6","29.6","44.4","14.8","11.1","7","2","5","1","3","6","3","1","3","0","1","2","0","0","2","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2676","THE COMPUTER IN BUSINESS","Walbridge,Sara","37","44","3.086","3.185","27.5","35.1","43.2","13.5","8.1","7","3","7","3","6","8","2","1","4","0","2","1","0","0","2","4","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2678","THE COMPUTER IN BUSINESS","Jewell,Joyce Anne","29","42","3.424","3.243","93.8","72.4","10.3","13.8","3.4","13","5","8","8","0","1","2","1","3","0","0","1","0","0","3","10","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2679","THE COMPUTER IN BUSINESS","Moriarity,Brant Paul","28","33","2.914","3.091","24.1","25","53.6","17.9","3.6","5","1","1","5","4","4","7","1","4","0","0","0","1","0","1","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2680","THE COMPUTER IN BUSINESS","Abbott,Megan Renee","25","34","3.024","3.169","17.2","28","56","8","4","10","1","3","3","6","5","3","1","1","0","1","0","0","1","4","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2681","THE COMPUTER IN BUSINESS","Stone,Cynthia P","31","41","3.09","3.119","14.7","41.9","35.5","16.1","6.5","10","1","3","9","6","3","2","1","4","0","0","2","0","0","3","7","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2682","THE COMPUTER IN BUSINESS","Telthorst,George M","33","45","2.524","2.979","15","21.2","33.3","30.3","6.1","15","1","2","4","4","4","3","3","7","0","1","1","0","3","7","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2683","THE COMPUTER IN BUSINESS","Walbridge,Sara","38","43","3.395","3.415","84.2","55.3","34.2","5.3","5.3","5","6","10","5","5","6","2","1","1","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2684","THE COMPUTER IN BUSINESS","Walbridge,Sara","37","46","3.241","3.266","92.5","59.5","21.6","13.5","0","11","8","6","8","2","4","2","1","4","0","0","0","0","2","3","6","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2685","THE COMPUTER IN BUSINESS","Banks,Karen Y.s.","35","41","3.143","3.091","10","31.4","51.4","11.4","2.9","7","3","5","3","11","5","2","3","1","0","1","0","0","1","5","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2686","THE COMPUTER IN BUSINESS","Miller,Barbara V.","32","43","3.244","3.256","100","53.1","34.4","6.3","0","13","2","10","5","4","2","5","2","0","0","0","0","0","2","1","10","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2687","THE COMPUTER IN BUSINESS","Banks,Karen Y.s.","30","37","2.863","3.191","15.2","46.7","20","13.3","10","10","4","7","3","3","3","0","2","2","0","1","2","0","3","3","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2688","THE COMPUTER IN BUSINESS","Banks,Karen Y.s.","29","33","2.838","3.022","10","24.1","48.3","20.7","0","6","2","2","3","5","7","2","1","5","0","0","0","0","2","1","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2689","THE COMPUTER IN BUSINESS","Walbridge,Sara","36","45","2.806","2.97","27.5","36.1","30.6","19.4","5.6","12","4","5","4","3","5","3","2","5","0","2","0","0","3","4","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2691","THE COMPUTER IN BUSINESS","Walbridge,Sara","35","48","2.654","3.032","17.9","31.4","20","34.3","8.6","15","2","4","5","3","3","1","5","7","0","2","0","1","2","4","9","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2692","THE COMPUTER IN BUSINESS","Abbott,Megan Renee","26","31","3.285","3.078","96.6","53.8","30.8","11.5","0","6","6","6","2","2","3","3","1","2","0","0","0","0","1","3","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2694","THE COMPUTER IN BUSINESS","Brooks,James Richard","38","43","2.882","3.116","2.5","26.3","47.4","13.2","10.5","6","4","4","2","8","7","3","2","3","0","2","0","2","1","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2695","THE COMPUTER IN BUSINESS","Sweeny,Adam","25","34","3.024","3.067","6.9","32","40","24","4","9","3","3","2","3","5","2","2","4","0","1","0","0","0","4","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2696","THE COMPUTER IN BUSINESS","Thompson,Alaina Paige","34","37","3.209","3.297","11.8","52.9","29.4","8.8","5.9","4","1","9","8","6","2","2","2","1","0","0","1","1","1","0","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2697","THE COMPUTER IN BUSINESS","Moriarity,Brant Paul","32","38","3.166","3.189","97","50","31.3","9.4","3.1","8","3","6","7","8","1","1","1","2","0","0","1","0","2","1","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2699","THE COMPUTER IN BUSINESS","Hostetler,Kevin Alan","32","36","2.663","2.951","17.6","25","37.5","28.1","3.1","6","2","3","3","0","7","5","2","7","0","0","1","0","2","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2700","THE COMPUTER IN BUSINESS","Moriarity,Brant Paul","28","33","3.168","3.15","13.8","42.9","35.7","17.9","3.6","5","1","4","7","4","5","1","2","3","0","1","0","0","0","1","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2701","THE COMPUTER IN BUSINESS","Stone,Cynthia P","32","38","3.447","3.383","85.3","56.3","37.5","3.1","0","7","6","7","5","5","7","0","1","0","0","0","0","0","1","2","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2702","THE COMPUTER IN BUSINESS","Stone,Cynthia P","30","36","3.277","3.346","100","43.3","43.3","10","3.3","6","1","10","2","4","6","3","2","1","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2703","THE COMPUTER IN BUSINESS","Miller,Barbara V.","36","44","3.033","3.14","10.3","33.3","47.2","16.7","0","9","0","5","7","4","9","4","1","5","0","0","0","0","1","3","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2704","THE COMPUTER IN BUSINESS","Telthorst,George M","34","48","2.847","3.159","25","26.5","38.2","23.5","11.8","14","3","4","2","6","3","4","4","4","0","2","2","0","0","6","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2707","THE COMPUTER IN BUSINESS","Banks,Karen Y.s.","37","44","3.443","3.387","94.9","54.1","40.5","2.7","2.7","7","5","7","8","7","5","3","1","0","0","1","0","0","0","2","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2708","THE COMPUTER IN BUSINESS","Moriarity,Brant Paul","26","33","3.127","3.22","13.8","38.5","38.5","19.2","3.8","7","1","5","4","4","5","1","2","3","0","0","1","0","0","3","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2710","THE COMPUTER IN BUSINESS","Kinser,Amy Suzanne","36","46","2.858","2.967","17.5","27.8","50","11.1","8.3","11","2","6","2","5","4","9","0","4","0","1","0","2","1","4","6","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2711","THE COMPUTER IN BUSINESS","Miller,Barbara V.","37","42","3.422","3.223","100","62.2","29.7","2.7","5.4","5","6","10","7","2","5","4","1","0","0","0","2","0","0","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2713","THE COMPUTER IN BUSINESS","Decker,Mathew S","29","34","3.097","3.194","17.2","58.6","10.3","20.7","6.9","6","1","9","7","0","2","1","3","3","0","1","1","0","1","0","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2714","THE COMPUTER IN BUSINESS","Sera,Gipsi","39","44","3.259","3.258","87.5","38.5","48.7","10.3","0","6","4","7","4","9","8","2","4","0","0","0","0","0","1","0","4","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2715","THE COMPUTER IN BUSINESS","Hostetler,Kevin Alan","33","35","2.918","3.081","8.8","33.3","36.4","21.2","6.1","3","1","3","7","6","6","0","2","5","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2716","THE COMPUTER IN BUSINESS","Sweeny,Adam","29","39","2.762","2.912","10","31","27.6","31","10.3","10","0","7","2","3","1","4","1","8","0","0","2","1","0","1","9","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","2717","THE COMPUTER IN BUSINESS","Kinser,Amy Suzanne","36","40","3.558","3.398","97.4","72.2","19.4","5.6","0","5","6","13","7","5","0","2","1","1","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31226","THE COMPUTER IN BUSINESS","Banks,Karen Y.s.","36","44","2.936","3.022","12.5","33.3","38.9","19.4","5.6","9","1","6","5","6","5","3","1","6","0","0","2","0","1","4","4","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31227","THE COMPUTER IN BUSINESS","Jewell,Joyce Anne","31","39","2.89","3.055","14.7","32.3","35.5","22.6","6.5","9","5","4","1","5","3","3","2","5","0","0","1","1","1","2","5","1","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31228","THE COMPUTER IN BUSINESS","Jewell,Joyce Anne","29","37","2.907","3.069","14.7","24.1","48.3","24.1","0","9","1","3","3","6","4","4","2","5","0","0","0","0","1","5","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31229","THE COMPUTER IN BUSINESS","Anderson,James B","35","45","3.066","3.107","12.5","34.3","42.9","17.1","5.7","10","3","4","5","6","6","3","1","5","0","2","0","0","0","5","5","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31231","THE COMPUTER IN BUSINESS","Jewell,Joyce Anne","32","36","2.638","2.936","11.8","34.4","25","25","3.1","8","2","6","3","1","5","2","3","5","0","0","0","1","4","2","2","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31232","THE COMPUTER IN BUSINESS","Miller,Barbara V.","34","48","3.009","3.031","20","32.4","38.2","26.5","2.9","14","3","3","5","4","6","3","4","5","0","1","0","0","0","6","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31234","THE COMPUTER IN BUSINESS","Miller,Barbara V.","25","30","3.084","3.062","7.4","56","16","20","0","7","2","7","5","2","1","1","1","4","0","0","0","0","2","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31235","THE COMPUTER IN BUSINESS","Sera,Gipsi","38","43","3.303","3.387","82.5","52.6","28.9","18.4","0","5","6","5","9","2","8","1","3","4","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31239","THE COMPUTER IN BUSINESS","Stone,Cynthia P","28","36","3.504","3.507","82.1","50","42.9","7.1","0","8","6","6","2","8","4","0","1","1","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","01-22-2016",
"Fall 2015","4158","1","Regular Academic Session","BUS","BUS-K","201","31240","THE COMPUTER IN BUSINESS","Anderson,James B","38","40","2.905","2.85","7.5","36.8","34.2","15.8","10.5","3","3","4","7","2","9","2","3","3","0","2","2","0","1","2","0","0","0","0","0","0","0","0","0","01-22-2016",
