Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
3,Amber Henson,4,Aerospace Studies,2B,Letter Grade,Evolut Of Air Power
1,Amber Henson,4,Aerospace Studies,2B,Letter Grade,Evolut Of Air Power
3,Amber Henson,3.7,Aerospace Studies,2B,Letter Grade,Evolut Of Air Power
4,Amber Henson,3.3,Aerospace Studies,2B,Letter Grade,Evolut Of Air Power
1,Amber Henson,2.3,Aerospace Studies,2B,Letter Grade,Evolut Of Air Power
1,Amber Henson,,Aerospace Studies,2B,Non-Letter Grade,Evolut Of Air Power
4,Amber Henson,4,Aerospace Studies,24,Letter Grade,Freshman Seminars
3,Amber Henson,4,Aerospace Studies,24,Letter Grade,Freshman Seminars
1,Amber Henson,3.7,Aerospace Studies,24,Letter Grade,Freshman Seminars
1,Amber Henson,3.3,Aerospace Studies,24,Letter Grade,Freshman Seminars
3,Amber Henson,0,Aerospace Studies,24,Letter Grade,Freshman Seminars
26,Vincent Lau,,Aerospace Studies,100,Non-Letter Grade,Leadership Lab
2,Vincent Lau,,Aerospace Studies,100,Non-Letter Grade,Leadership Lab
1,Bradford Jensen,4,Aerospace Studies,135B,Letter Grade,Air Force Studies
3,Bradford Jensen,4,Aerospace Studies,135B,Letter Grade,Air Force Studies
2,Bradford Jensen,3.7,Aerospace Studies,135B,Letter Grade,Air Force Studies
3,Bradford Jensen,3.3,Aerospace Studies,135B,Letter Grade,Air Force Studies
1,Bradford Jensen,2.7,Aerospace Studies,135B,Letter Grade,Air Force Studies
4,Donnett Flash,3.7,African American Studies,R1A,Letter Grade,Fresh Composition
3,Donnett Flash,3.3,African American Studies,R1A,Letter Grade,Fresh Composition
10,Donnett Flash,3,African American Studies,R1A,Letter Grade,Fresh Composition
5,Donnett Flash,2.7,African American Studies,R1A,Letter Grade,Fresh Composition
1,Donnett Flash,2.3,African American Studies,R1A,Letter Grade,Fresh Composition
3,Aparajita Nanda,4,African American Studies,R1B,Letter Grade,Freshmn Composition
10,Aparajita Nanda,4,African American Studies,R1B,Letter Grade,Freshmn Composition
5,Aparajita Nanda,3.7,African American Studies,R1B,Letter Grade,Freshmn Composition
6,Aparajita Nanda,3.3,African American Studies,R1B,Letter Grade,Freshmn Composition
3,Aparajita Nanda,3,African American Studies,R1B,Letter Grade,Freshmn Composition
3,Aparajita Nanda,2.7,African American Studies,R1B,Letter Grade,Freshmn Composition
1,Aparajita Nanda,2.3,African American Studies,R1B,Letter Grade,Freshmn Composition
2,Aparajita Nanda,2,African American Studies,R1B,Letter Grade,Freshmn Composition
2,Aparajita Nanda,4,African American Studies,R1B,Letter Grade,Freshmn Composition
9,Aparajita Nanda,4,African American Studies,R1B,Letter Grade,Freshmn Composition
4,Aparajita Nanda,3.7,African American Studies,R1B,Letter Grade,Freshmn Composition
4,Aparajita Nanda,3.3,African American Studies,R1B,Letter Grade,Freshmn Composition
9,Aparajita Nanda,3,African American Studies,R1B,Letter Grade,Freshmn Composition
3,Aparajita Nanda,2.7,African American Studies,R1B,Letter Grade,Freshmn Composition
1,Aparajita Nanda,2.3,African American Studies,R1B,Letter Grade,Freshmn Composition
1,Aparajita Nanda,0,African American Studies,R1B,Letter Grade,Freshmn Composition
3,Tracey Carter; Ula Taylor,4,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
11,Tracey Carter; Ula Taylor,4,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
13,Tracey Carter; Ula Taylor,3.7,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
10,Tracey Carter; Ula Taylor,3.3,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
12,Tracey Carter; Ula Taylor,3,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
7,Tracey Carter; Ula Taylor,2.7,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
4,Tracey Carter; Ula Taylor,2.3,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
3,Tracey Carter; Ula Taylor,2,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
4,Tracey Carter; Ula Taylor,1.7,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
2,Tracey Carter; Ula Taylor,1.3,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
1,Tracey Carter; Ula Taylor,1,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
1,Tracey Carter; Ula Taylor,0,African American Studies,4B,Letter Grade,Africa:  Hist & Cul
5,Tracey Carter; Ula Taylor,,African American Studies,4B,Non-Letter Grade,Africa:  Hist & Cul
2,Tracey Carter; Ula Taylor,,African American Studies,4B,Non-Letter Grade,Africa:  Hist & Cul
11,Robert Allen,4,African American Studies,5B,Letter Grade,Afam Life & Cul U S
13,Robert Allen,3.7,African American Studies,5B,Letter Grade,Afam Life & Cul U S
14,Robert Allen,3.3,African American Studies,5B,Letter Grade,Afam Life & Cul U S
6,Robert Allen,3,African American Studies,5B,Letter Grade,Afam Life & Cul U S
6,Robert Allen,2.7,African American Studies,5B,Letter Grade,Afam Life & Cul U S
5,Robert Allen,2.3,African American Studies,5B,Letter Grade,Afam Life & Cul U S
2,Robert Allen,2,African American Studies,5B,Letter Grade,Afam Life & Cul U S
1,Robert Allen,1.7,African American Studies,5B,Letter Grade,Afam Life & Cul U S
1,Robert Allen,1.3,African American Studies,5B,Letter Grade,Afam Life & Cul U S
1,Robert Allen,0,African American Studies,5B,Letter Grade,Afam Life & Cul U S
2,Robert Allen,,African American Studies,5B,Non-Letter Grade,Afam Life & Cul U S
7,Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
1,Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
8,Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
30,Lisa Morris; Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
8,Charles Henry; Jennie Cottle,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
12,Hardy Frye,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
3,Hardy Frye,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
21,Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
17,Ula Taylor,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
9,Robert Allen,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
4,Aya De Leon; Danielle Leslie,,African American Studies,98,Non-Letter Grade,Directed Group Stdy
9,Kyriell Noon,3.7,African American Studies,100,Letter Grade,Black Intllctl Thgh
4,Kyriell Noon,3.3,African American Studies,100,Letter Grade,Black Intllctl Thgh
4,Kyriell Noon,3,African American Studies,100,Letter Grade,Black Intllctl Thgh
8,Kyriell Noon,2.7,African American Studies,100,Letter Grade,Black Intllctl Thgh
2,Kyriell Noon,2,African American Studies,100,Letter Grade,Black Intllctl Thgh
1,Kyriell Noon,,African American Studies,100,Non-Letter Grade,Black Intllctl Thgh
1,Hardy Frye; Shantina Jackson,4,African American Studies,111,Letter Grade,Race Class Gen U S
5,Hardy Frye; Shantina Jackson,4,African American Studies,111,Letter Grade,Race Class Gen U S
9,Hardy Frye; Shantina Jackson,3.7,African American Studies,111,Letter Grade,Race Class Gen U S
5,Hardy Frye; Shantina Jackson,3.3,African American Studies,111,Letter Grade,Race Class Gen U S
6,Hardy Frye; Shantina Jackson,3,African American Studies,111,Letter Grade,Race Class Gen U S
2,Hardy Frye; Shantina Jackson,2.7,African American Studies,111,Letter Grade,Race Class Gen U S
2,Hardy Frye; Shantina Jackson,2.3,African American Studies,111,Letter Grade,Race Class Gen U S
2,Hardy Frye; Shantina Jackson,2,African American Studies,111,Letter Grade,Race Class Gen U S
1,Hardy Frye; Shantina Jackson,1,African American Studies,111,Letter Grade,Race Class Gen U S
1,Hardy Frye; Shantina Jackson,,African American Studies,111,Non-Letter Grade,Race Class Gen U S
2,Lia Bascomb; Percy Hintzen,4,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
20,Lia Bascomb; Percy Hintzen,3.7,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
6,Lia Bascomb; Percy Hintzen,3.3,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
7,Lia Bascomb; Percy Hintzen,3,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
2,Lia Bascomb; Percy Hintzen,2.7,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
1,Lia Bascomb; Percy Hintzen,2.3,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
1,Lia Bascomb; Percy Hintzen,2,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
1,Lia Bascomb; Percy Hintzen,1.7,African American Studies,112B,Letter Grade,Pol/Eco Dev 3rd Wld
7,Lia Bascomb; Percy Hintzen,,African American Studies,112B,Non-Letter Grade,Pol/Eco Dev 3rd Wld
8,Jasmine Johnson; Ula Taylor,4,African American Studies,117,Letter Grade,Afric Am:Indust Age
13,Jasmine Johnson; Ula Taylor,3.7,African American Studies,117,Letter Grade,Afric Am:Indust Age
7,Jasmine Johnson; Ula Taylor,3.3,African American Studies,117,Letter Grade,Afric Am:Indust Age
4,Jasmine Johnson; Ula Taylor,3,African American Studies,117,Letter Grade,Afric Am:Indust Age
6,Jasmine Johnson; Ula Taylor,2.7,African American Studies,117,Letter Grade,Afric Am:Indust Age
2,Jasmine Johnson; Ula Taylor,2.3,African American Studies,117,Letter Grade,Afric Am:Indust Age
4,Jasmine Johnson; Ula Taylor,2,African American Studies,117,Letter Grade,Afric Am:Indust Age
2,Jasmine Johnson; Ula Taylor,1.7,African American Studies,117,Letter Grade,Afric Am:Indust Age
3,Jasmine Johnson; Ula Taylor,1.3,African American Studies,117,Letter Grade,Afric Am:Indust Age
3,Jasmine Johnson; Ula Taylor,0,African American Studies,117,Letter Grade,Afric Am:Indust Age
3,Jasmine Johnson; Ula Taylor,,African American Studies,117,Non-Letter Grade,Afric Am:Indust Age
2,Jasmine Johnson; Ula Taylor,,African American Studies,117,Non-Letter Grade,Afric Am:Indust Age
9,Michael Cohen,4,African American Studies,119,Letter Grade,Selected Topics
4,Michael Cohen,3.7,African American Studies,119,Letter Grade,Selected Topics
2,Michael Cohen,3,African American Studies,119,Letter Grade,Selected Topics
3,Hardy Frye; Ronald Williams,4,African American Studies,122,Letter Grade,Afam Family:  Am Soc
8,Hardy Frye; Ronald Williams,3.7,African American Studies,122,Letter Grade,Afam Family:  Am Soc
13,Hardy Frye; Ronald Williams,3.3,African American Studies,122,Letter Grade,Afam Family:  Am Soc
8,Hardy Frye; Ronald Williams,3,African American Studies,122,Letter Grade,Afam Family:  Am Soc
5,Hardy Frye; Ronald Williams,2.7,African American Studies,122,Letter Grade,Afam Family:  Am Soc
5,Hardy Frye; Ronald Williams,2.3,African American Studies,122,Letter Grade,Afam Family:  Am Soc
1,Hardy Frye; Ronald Williams,1.7,African American Studies,122,Letter Grade,Afam Family:  Am Soc
1,Hardy Frye; Ronald Williams,1.3,African American Studies,122,Letter Grade,Afam Family:  Am Soc
2,Hardy Frye; Ronald Williams,1,African American Studies,122,Letter Grade,Afam Family:  Am Soc
1,Hardy Frye; Ronald Williams,,African American Studies,122,Non-Letter Grade,Afam Family:  Am Soc
1,Hardy Frye; Ronald Williams,,African American Studies,122,Non-Letter Grade,Afam Family:  Am Soc
7,Michel Laguerre,4,African American Studies,131,Letter Grade,Carib Soc:  Cultures
6,Michel Laguerre,3.7,African American Studies,131,Letter Grade,Carib Soc:  Cultures
5,Michel Laguerre,3.3,African American Studies,131,Letter Grade,Carib Soc:  Cultures
7,Michel Laguerre,3,African American Studies,131,Letter Grade,Carib Soc:  Cultures
2,Michel Laguerre,2.7,African American Studies,131,Letter Grade,Carib Soc:  Cultures
3,Michel Laguerre,2.3,African American Studies,131,Letter Grade,Carib Soc:  Cultures
1,Michel Laguerre,2,African American Studies,131,Letter Grade,Carib Soc:  Cultures
1,Michel Laguerre,1.3,African American Studies,131,Letter Grade,Carib Soc:  Cultures
4,Michel Laguerre,,African American Studies,131,Non-Letter Grade,Carib Soc:  Cultures
1,Michel Laguerre,,African American Studies,131,Non-Letter Grade,Carib Soc:  Cultures
4,Jarralynne Agee,4,African American Studies,C132,Letter Grade,Psych&Afram:Issues
9,Jarralynne Agee,4,African American Studies,C132,Letter Grade,Psych&Afram:Issues
1,Jarralynne Agee,3.3,African American Studies,C132,Letter Grade,Psych&Afram:Issues
4,Jarralynne Agee,3,African American Studies,C132,Letter Grade,Psych&Afram:Issues
1,Jarralynne Agee,2,African American Studies,C132,Letter Grade,Psych&Afram:Issues
4,Michel Laguerre,4,African American Studies,139,Letter Grade,Sel Top:Africam Soc
1,Michel Laguerre,3,African American Studies,139,Letter Grade,Sel Top:Africam Soc
1,Michel Laguerre,2.3,African American Studies,139,Letter Grade,Sel Top:Africam Soc
1,Michel Laguerre,2,African American Studies,139,Letter Grade,Sel Top:Africam Soc
2,Aya De Leon,4,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
44,Aya De Leon,4,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
12,Aya De Leon,3.7,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
2,Aya De Leon,3,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
2,Aya De Leon,2.7,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
1,Aya De Leon,2,African American Studies,156AC,Letter Grade,Poetry 4 People:Int
5,Aya De Leon,,African American Studies,156AC,Non-Letter Grade,Poetry 4 People:Int
3,Aya De Leon,,African American Studies,156AC,Non-Letter Grade,Poetry 4 People:Int
6,Aya De Leon,4,African American Studies,158B,Letter Grade,Poet 4 People:Prac
3,Aparajita Nanda,4,African American Studies,159,Letter Grade,Spec Top Afam Lit
6,Aparajita Nanda,3.7,African American Studies,159,Letter Grade,Spec Top Afam Lit
1,Aparajita Nanda,3,African American Studies,159,Letter Grade,Spec Top Afam Lit
1,Aparajita Nanda,2.3,African American Studies,159,Letter Grade,Spec Top Afam Lit
1,Aparajita Nanda,0,African American Studies,159,Letter Grade,Spec Top Afam Lit
3,Aparajita Nanda,,African American Studies,159,Non-Letter Grade,Spec Top Afam Lit
14,Charles Henry; Frederick Vincent; Ryan Rideau,4,African American Studies,159,Letter Grade,Spec Top Afam Lit
9,Charles Henry; Frederick Vincent; Ryan Rideau,3.7,African American Studies,159,Letter Grade,Spec Top Afam Lit
12,Charles Henry; Frederick Vincent; Ryan Rideau,3.3,African American Studies,159,Letter Grade,Spec Top Afam Lit
14,Charles Henry; Frederick Vincent; Ryan Rideau,3,African American Studies,159,Letter Grade,Spec Top Afam Lit
5,Charles Henry; Frederick Vincent; Ryan Rideau,2.7,African American Studies,159,Letter Grade,Spec Top Afam Lit
2,Charles Henry; Frederick Vincent; Ryan Rideau,1.7,African American Studies,159,Letter Grade,Spec Top Afam Lit
1,Charles Henry; Frederick Vincent; Ryan Rideau,1,African American Studies,159,Letter Grade,Spec Top Afam Lit
9,Charles Henry; Frederick Vincent; Ryan Rideau,,African American Studies,159,Non-Letter Grade,Spec Top Afam Lit
1,Ula Taylor,4,African American Studies,H195B,Letter Grade,Senior Honor Thesis
2,Ula Taylor,4,African American Studies,H195B,Letter Grade,Senior Honor Thesis
1,Ula Taylor,3.3,African American Studies,H195B,Letter Grade,Senior Honor Thesis
1,Charles Henry,,African American Studies,197,Non-Letter Grade,Field Study
1,Hardy Frye,,African American Studies,197,Non-Letter Grade,Field Study
1,Ula Taylor,,African American Studies,197,Non-Letter Grade,Field Study
28,Ula Taylor,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
9,Charles Henry; Felicia Parazaider,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
12,Hardy Frye,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
1,Hardy Frye,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
1,Hardy Frye,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
6,Robert Allen,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
1,Ula Taylor,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
6,Robert Allen,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
3,Aya De Leon; Danielle Leslie,,African American Studies,198,Non-Letter Grade,Directed Group Stdy
1,Ula Taylor,,African American Studies,199,Non-Letter Grade,Superv Indep Study
1,Robert Allen,,African American Studies,199,Non-Letter Grade,Superv Indep Study
5,Charles Henry,4,African American Studies,201B,Letter Grade,Qual Research Met
2,Michel Laguerre,4,African American Studies,241,Letter Grade,Spec Topics
1,Michel Laguerre,0,African American Studies,241,Letter Grade,Spec Topics
1,Mark Sawyer,4,African American Studies,241,Letter Grade,Spec Topics
5,Mark Sawyer,4,African American Studies,241,Letter Grade,Spec Topics
1,Mark Sawyer,,African American Studies,241,Non-Letter Grade,Spec Topics
1,Percy Hintzen,4,African American Studies,257A,Letter Grade,Idnty Pol/Car/Afrc
3,Percy Hintzen,4,African American Studies,257A,Letter Grade,Idnty Pol/Car/Afrc
5,Percy Hintzen,3.7,African American Studies,257A,Letter Grade,Idnty Pol/Car/Afrc
1,Percy Hintzen,3.3,African American Studies,257A,Letter Grade,Idnty Pol/Car/Afrc
11,Charles Henry,,African American Studies,296,Non-Letter Grade,Dir Diss Research
14,Charles Henry,,African American Studies,299,Non-Letter Grade,Ind Stdy/Res
1,Charles Henry,4,African American Studies,299,Letter Grade,Ind Stdy/Res
1,Ula Taylor,,African American Studies,299,Non-Letter Grade,Ind Stdy/Res
1,Percy Hintzen,4,African American Studies,299,Letter Grade,Ind Stdy/Res
1,Percy Hintzen,3.7,African American Studies,299,Letter Grade,Ind Stdy/Res
1,Ula Taylor,4,African American Studies,299,Letter Grade,Ind Stdy/Res
1,Michel Laguerre,,African American Studies,299,Non-Letter Grade,Ind Stdy/Res
9,Charles Henry,,African American Studies,602,Non-Letter Grade,Ind Stdy For Doc St
1,Anastasios Melis,,Ag & Environmental Chem,299,Non-Letter Grade,Research In Ag Chem
1,Lewis Feldman,4,Ag & Environmental Chem,299,Letter Grade,Research In Ag Chem
1,Robert Fischer,,Ag & Environmental Chem,299,Non-Letter Grade,Research In Ag Chem
8,Gordon Rausser; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,Letter Grade,Issues In Agri Econ
3,Gordon Rausser; Sofia Villas-Boas,4,Ag & Resource Econ & Pol,202,Letter Grade,Issues In Agri Econ
2,Gordon Rausser; Sofia Villas-Boas,3.7,Ag & Resource Econ & Pol,202,Letter Grade,Issues In Agri Econ
2,Maximilian Auffhammer,4,Ag & Resource Econ & Pol,212,Letter Grade,Econometrics 2
10,Maximilian Auffhammer,4,Ag & Resource Econ & Pol,212,Letter Grade,Econometrics 2
8,Maximilian Auffhammer,3.7,Ag & Resource Econ & Pol,212,Letter Grade,Econometrics 2
3,Maximilian Auffhammer,3.3,Ag & Resource Econ & Pol,212,Letter Grade,Econometrics 2
1,Maximilian Auffhammer,3,Ag & Resource Econ & Pol,212,Letter Grade,Econometrics 2
1,Maximilian Auffhammer,,Ag & Resource Econ & Pol,212,Non-Letter Grade,Econometrics 2
2,Michael Anderson,4,Ag & Resource Econ & Pol,213,Letter Grade,Applied Econometric
3,Michael Anderson,4,Ag & Resource Econ & Pol,213,Letter Grade,Applied Econometric
6,Michael Anderson,3.7,Ag & Resource Econ & Pol,213,Letter Grade,Applied Econometric
7,Michael Anderson,3.3,Ag & Resource Econ & Pol,213,Letter Grade,Applied Econometric
2,Michael Anderson,3,Ag & Resource Econ & Pol,213,Letter Grade,Applied Econometric
1,Arnold Zellner,4,Ag & Resource Econ & Pol,214,Letter Grade,New Econometrics
1,Arnold Zellner,3.7,Ag & Resource Econ & Pol,214,Letter Grade,New Econometrics
2,Arnold Zellner,,Ag & Resource Econ & Pol,214,Non-Letter Grade,New Econometrics
18,Maximilian Auffhammer,,Ag & Resource Econ & Pol,219A,Non-Letter Grade,Econometric Proj
1,Brian Wright; Gordon Rausser,4,Ag & Resource Econ & Pol,242,Letter Grade,Quant Policy Anlys
4,Brian Wright; Gordon Rausser,4,Ag & Resource Econ & Pol,242,Letter Grade,Quant Policy Anlys
1,Brian Wright; Gordon Rausser,3.7,Ag & Resource Econ & Pol,242,Letter Grade,Quant Policy Anlys
3,Brian Wright; Gordon Rausser,3.3,Ag & Resource Econ & Pol,242,Letter Grade,Quant Policy Anlys
6,Brian Wright,,Ag & Resource Econ & Pol,249,Non-Letter Grade,Policy Workshop
6,Elisabeth Sadoulet,,Ag & Resource Econ & Pol,259,Non-Letter Grade,Development Wkshop
2,Felipe Antonio Vasquez-Lavin; Peter Berck,4,Ag & Resource Econ & Pol,262,Letter Grade,Nonmarket Valuation
2,Felipe Antonio Vasquez-Lavin; Peter Berck,4,Ag & Resource Econ & Pol,262,Letter Grade,Nonmarket Valuation
1,Felipe Antonio Vasquez-Lavin; Peter Berck,3.7,Ag & Resource Econ & Pol,262,Letter Grade,Nonmarket Valuation
1,Felipe Antonio Vasquez-Lavin; Peter Berck,3.3,Ag & Resource Econ & Pol,262,Letter Grade,Nonmarket Valuation
8,Peter Berck,,Ag & Resource Econ & Pol,269,Non-Letter Grade,Resources Workshop
1,Peter Berck,4,Ag & Resource Econ & Pol,298,Letter Grade,Special Study
1,Brian Wright,3.7,Ag & Resource Econ & Pol,298,Letter Grade,Special Study
2,Maximilian Auffhammer,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Peter Berck,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Alain Dejanvry,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
2,Ann Harrison,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Larry Karp,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
2,Jeffrey Lafrance,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Ethan Ligon,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
7,Jeffrey Perloff,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
3,Gordon Rausser,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Elisabeth Sadoulet,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
2,Sofia Villas-Boas,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
2,Brian Wright,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
3,David Zilberman,,Ag & Resource Econ & Pol,299,Non-Letter Grade,Individual Research
1,Maximilian Auffhammer,,Ag & Resource Econ & Pol,400,Non-Letter Grade,Research Training
1,David Zilberman,,Ag & Resource Econ & Pol,400,Non-Letter Grade,Research Training
1,Maximilian Auffhammer,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
2,Peter Berck,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
1,Alain Dejanvry,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
2,William Hanemann,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
1,Ann Harrison,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
1,Larry Karp,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
1,Ethan Ligon,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
2,Elisabeth Sadoulet,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
3,David Zilberman,,Ag & Resource Econ & Pol,602,Non-Letter Grade,Ind Study:  Doctorat
1,Scott Saul,4,American Studies,10,Letter Grade,Intro American Stdy
6,Scott Saul,4,American Studies,10,Letter Grade,Intro American Stdy
11,Scott Saul,3.7,American Studies,10,Letter Grade,Intro American Stdy
13,Scott Saul,3.3,American Studies,10,Letter Grade,Intro American Stdy
16,Scott Saul,3,American Studies,10,Letter Grade,Intro American Stdy
9,Scott Saul,2.7,American Studies,10,Letter Grade,Intro American Stdy
7,Scott Saul,2.3,American Studies,10,Letter Grade,Intro American Stdy
3,Scott Saul,2,American Studies,10,Letter Grade,Intro American Stdy
9,Scott Saul,1.7,American Studies,10,Letter Grade,Intro American Stdy
3,Scott Saul,1.3,American Studies,10,Letter Grade,Intro American Stdy
1,Scott Saul,1,American Studies,10,Letter Grade,Intro American Stdy
2,Scott Saul,0,American Studies,10,Letter Grade,Intro American Stdy
3,Scott Saul,,American Studies,10,Non-Letter Grade,Intro American Stdy
3,Scott Saul,,American Studies,10,Non-Letter Grade,Intro American Stdy
1,Anna Armentrout; David Henkin,,American Studies,98,Non-Letter Grade,Directed Group Stdy
2,Anna Armentrout; David Henkin,,American Studies,98,Non-Letter Grade,Directed Group Stdy
6,David Henkin,4,American Studies,101AC,Letter Grade,Us Cultures In Time
12,David Henkin,3.7,American Studies,101AC,Letter Grade,Us Cultures In Time
10,David Henkin,3.3,American Studies,101AC,Letter Grade,Us Cultures In Time
6,David Henkin,3,American Studies,101AC,Letter Grade,Us Cultures In Time
6,David Henkin,2.7,American Studies,101AC,Letter Grade,Us Cultures In Time
1,David Henkin,2.3,American Studies,101AC,Letter Grade,Us Cultures In Time
1,David Henkin,0,American Studies,101AC,Letter Grade,Us Cultures In Time
1,David Henkin,,American Studies,101AC,Non-Letter Grade,Us Cultures In Time
8,Karen Biestman,4,American Studies,102,Letter Grade,Us Cultures/Place
4,Karen Biestman,3.7,American Studies,102,Letter Grade,Us Cultures/Place
4,Karen Biestman,3.3,American Studies,102,Letter Grade,Us Cultures/Place
12,Karen Biestman,3,American Studies,102,Letter Grade,Us Cultures/Place
5,Karen Biestman,2.7,American Studies,102,Letter Grade,Us Cultures/Place
7,Karen Biestman,2.3,American Studies,102,Letter Grade,Us Cultures/Place
6,Karen Biestman,2,American Studies,102,Letter Grade,Us Cultures/Place
5,Karen Biestman,1.7,American Studies,102,Letter Grade,Us Cultures/Place
1,Karen Biestman,0,American Studies,102,Letter Grade,Us Cultures/Place
2,Karen Biestman,,American Studies,102,Non-Letter Grade,Us Cultures/Place
1,Karen Biestman,,American Studies,102,Non-Letter Grade,Us Cultures/Place
1,Kathleen Moran; Richard Walker,4,American Studies,102,Letter Grade,Us Cultures/Place
4,Kathleen Moran; Richard Walker,4,American Studies,102,Letter Grade,Us Cultures/Place
5,Kathleen Moran; Richard Walker,3.7,American Studies,102,Letter Grade,Us Cultures/Place
8,Kathleen Moran; Richard Walker,3.3,American Studies,102,Letter Grade,Us Cultures/Place
8,Kathleen Moran; Richard Walker,3,American Studies,102,Letter Grade,Us Cultures/Place
9,Kathleen Moran; Richard Walker,2.7,American Studies,102,Letter Grade,Us Cultures/Place
3,Kathleen Moran; Richard Walker,2.3,American Studies,102,Letter Grade,Us Cultures/Place
1,Kathleen Moran; Richard Walker,2,American Studies,102,Letter Grade,Us Cultures/Place
1,Kathleen Moran; Richard Walker,1,American Studies,102,Letter Grade,Us Cultures/Place
1,Kathleen Moran; Richard Walker,0,American Studies,102,Letter Grade,Us Cultures/Place
6,Kathleen Moran; Richard Walker,,American Studies,102,Non-Letter Grade,Us Cultures/Place
1,Kathleen Moran; Richard Walker,,American Studies,102,Non-Letter Grade,Us Cultures/Place
4,Michel Laguerre,4,American Studies,102,Letter Grade,Us Cultures/Place
1,Michel Laguerre,3.7,American Studies,102,Letter Grade,Us Cultures/Place
3,Mark Brilliant,4,American Studies,110,Letter Grade,Special Topics
2,Mark Brilliant,3.3,American Studies,110,Letter Grade,Special Topics
4,Mark Brilliant,3,American Studies,110,Letter Grade,Special Topics
1,Mark Brilliant,2.7,American Studies,110,Letter Grade,Special Topics
2,Mark Brilliant,2,American Studies,110,Letter Grade,Special Topics
