Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
18,Rada Brooks,3.7,Business Admin-Undergrad,102A,A-,Intro Fin Account
20,Rada Brooks,3.3,Business Admin-Undergrad,102A,B+,Intro Fin Account
20,Rada Brooks,3,Business Admin-Undergrad,102A,B,Intro Fin Account
20,Rada Brooks,2.7,Business Admin-Undergrad,102A,B-,Intro Fin Account
6,Rada Brooks,2.3,Business Admin-Undergrad,102A,C+,Intro Fin Account
5,Rada Brooks,2,Business Admin-Undergrad,102A,C,Intro Fin Account
12,Rada Brooks,,Business Admin-Undergrad,102A,Pass,Intro Fin Account
5,Wonkyung Suh,4,Business Admin-Undergrad,102A,A+,Intro Fin Account
21,Wonkyung Suh,4,Business Admin-Undergrad,102A,A,Intro Fin Account
24,Wonkyung Suh,3.7,Business Admin-Undergrad,102A,A-,Intro Fin Account
28,Wonkyung Suh,3.3,Business Admin-Undergrad,102A,B+,Intro Fin Account
18,Wonkyung Suh,3,Business Admin-Undergrad,102A,B,Intro Fin Account
8,Wonkyung Suh,2.7,Business Admin-Undergrad,102A,B-,Intro Fin Account
6,Wonkyung Suh,2.3,Business Admin-Undergrad,102A,C+,Intro Fin Account
5,Wonkyung Suh,2,Business Admin-Undergrad,102A,C,Intro Fin Account
3,Wonkyung Suh,1.7,Business Admin-Undergrad,102A,C-,Intro Fin Account
1,Wonkyung Suh,1,Business Admin-Undergrad,102A,D,Intro Fin Account
10,Wonkyung Suh,,Business Admin-Undergrad,102A,Pass,Intro Fin Account
2,Wonkyung Suh,,Business Admin-Undergrad,102A,Not Pass,Intro Fin Account
5,Wonkyung Suh,4,Business Admin-Undergrad,102A,A+,Intro Fin Account
20,Wonkyung Suh,4,Business Admin-Undergrad,102A,A,Intro Fin Account
28,Wonkyung Suh,3.7,Business Admin-Undergrad,102A,A-,Intro Fin Account
24,Wonkyung Suh,3.3,Business Admin-Undergrad,102A,B+,Intro Fin Account
15,Wonkyung Suh,3,Business Admin-Undergrad,102A,B,Intro Fin Account
9,Wonkyung Suh,2.7,Business Admin-Undergrad,102A,B-,Intro Fin Account
6,Wonkyung Suh,2.3,Business Admin-Undergrad,102A,C+,Intro Fin Account
2,Wonkyung Suh,1.7,Business Admin-Undergrad,102A,C-,Intro Fin Account
2,Wonkyung Suh,1,Business Admin-Undergrad,102A,D,Intro Fin Account
1,Wonkyung Suh,0.7,Business Admin-Undergrad,102A,D-,Intro Fin Account
15,Wonkyung Suh,,Business Admin-Undergrad,102A,Pass,Intro Fin Account
1,Wonkyung Suh,,Business Admin-Undergrad,102A,Not Pass,Intro Fin Account
24,Dennis Geyer,4,Business Admin-Undergrad,102B,A,Intro Manager Acct
24,Dennis Geyer,3.7,Business Admin-Undergrad,102B,A-,Intro Manager Acct
7,Dennis Geyer,3.3,Business Admin-Undergrad,102B,B+,Intro Manager Acct
24,Dennis Geyer,3,Business Admin-Undergrad,102B,B,Intro Manager Acct
7,Dennis Geyer,2.7,Business Admin-Undergrad,102B,B-,Intro Manager Acct
10,Dennis Geyer,2,Business Admin-Undergrad,102B,C,Intro Manager Acct
2,Dennis Geyer,1.7,Business Admin-Undergrad,102B,C-,Intro Manager Acct
1,Dennis Geyer,0,Business Admin-Undergrad,102B,F,Intro Manager Acct
5,Dennis Geyer,,Business Admin-Undergrad,102B,Pass,Intro Manager Acct
13,Dmitry Livdan,4,Business Admin-Undergrad,103,A+,Intro To Finance
16,Dmitry Livdan,4,Business Admin-Undergrad,103,A,Intro To Finance
30,Dmitry Livdan,3.7,Business Admin-Undergrad,103,A-,Intro To Finance
22,Dmitry Livdan,3.3,Business Admin-Undergrad,103,B+,Intro To Finance
27,Dmitry Livdan,3,Business Admin-Undergrad,103,B,Intro To Finance
29,Dmitry Livdan,2.7,Business Admin-Undergrad,103,B-,Intro To Finance
9,Dmitry Livdan,2.3,Business Admin-Undergrad,103,C+,Intro To Finance
12,Dmitry Livdan,2,Business Admin-Undergrad,103,C,Intro To Finance
9,Dmitry Livdan,1.7,Business Admin-Undergrad,103,C-,Intro To Finance
5,Dmitry Livdan,1.3,Business Admin-Undergrad,103,D+,Intro To Finance
1,Dmitry Livdan,1,Business Admin-Undergrad,103,D,Intro To Finance
18,Dmitry Livdan,,Business Admin-Undergrad,103,Pass,Intro To Finance
1,Dmitry Livdan,,Business Admin-Undergrad,103,Not Pass,Intro To Finance
24,Dmitry Livdan,4,Business Admin-Undergrad,103,A+,Intro To Finance
19,Dmitry Livdan,4,Business Admin-Undergrad,103,A,Intro To Finance
48,Dmitry Livdan,3.7,Business Admin-Undergrad,103,A-,Intro To Finance
17,Dmitry Livdan,3.3,Business Admin-Undergrad,103,B+,Intro To Finance
31,Dmitry Livdan,3,Business Admin-Undergrad,103,B,Intro To Finance
22,Dmitry Livdan,2.7,Business Admin-Undergrad,103,B-,Intro To Finance
11,Dmitry Livdan,2.3,Business Admin-Undergrad,103,C+,Intro To Finance
14,Dmitry Livdan,2,Business Admin-Undergrad,103,C,Intro To Finance
17,Dmitry Livdan,1.7,Business Admin-Undergrad,103,C-,Intro To Finance
6,Dmitry Livdan,1.3,Business Admin-Undergrad,103,D+,Intro To Finance
1,Dmitry Livdan,0,Business Admin-Undergrad,103,F,Intro To Finance
22,Dmitry Livdan,,Business Admin-Undergrad,103,Pass,Intro To Finance
5,Dmitry Livdan,,Business Admin-Undergrad,103,Not Pass,Intro To Finance
5,Terrence Hendershott; Thomas Lee,4,Business Admin-Undergrad,104,A+,Sprdsheetmodeling
17,Terrence Hendershott; Thomas Lee,4,Business Admin-Undergrad,104,A,Sprdsheetmodeling
49,Terrence Hendershott; Thomas Lee,3.7,Business Admin-Undergrad,104,A-,Sprdsheetmodeling
82,Terrence Hendershott; Thomas Lee,3.3,Business Admin-Undergrad,104,B+,Sprdsheetmodeling
32,Terrence Hendershott; Thomas Lee,3,Business Admin-Undergrad,104,B,Sprdsheetmodeling
17,Terrence Hendershott; Thomas Lee,2.7,Business Admin-Undergrad,104,B-,Sprdsheetmodeling
10,Terrence Hendershott; Thomas Lee,2.3,Business Admin-Undergrad,104,C+,Sprdsheetmodeling
6,Terrence Hendershott; Thomas Lee,2,Business Admin-Undergrad,104,C,Sprdsheetmodeling
5,Terrence Hendershott; Thomas Lee,1.7,Business Admin-Undergrad,104,C-,Sprdsheetmodeling
2,Terrence Hendershott; Thomas Lee,0,Business Admin-Undergrad,104,F,Sprdsheetmodeling
26,Terrence Hendershott; Thomas Lee,,Business Admin-Undergrad,104,Pass,Sprdsheetmodeling
2,Edward Kass,4,Business Admin-Undergrad,105,A+,Intro Org Behavior
21,Edward Kass,4,Business Admin-Undergrad,105,A,Intro Org Behavior
49,Edward Kass,3.7,Business Admin-Undergrad,105,A-,Intro Org Behavior
48,Edward Kass,3.3,Business Admin-Undergrad,105,B+,Intro Org Behavior
27,Edward Kass,3,Business Admin-Undergrad,105,B,Intro Org Behavior
9,Edward Kass,2.7,Business Admin-Undergrad,105,B-,Intro Org Behavior
10,Edward Kass,2.3,Business Admin-Undergrad,105,C+,Intro Org Behavior
6,Edward Kass,2,Business Admin-Undergrad,105,C,Intro Org Behavior
4,Edward Kass,1.7,Business Admin-Undergrad,105,C-,Intro Org Behavior
2,Edward Kass,1.3,Business Admin-Undergrad,105,D+,Intro Org Behavior
1,Edward Kass,0,Business Admin-Undergrad,105,F,Intro Org Behavior
10,Edward Kass,,Business Admin-Undergrad,105,Pass,Intro Org Behavior
5,David Robinson,4,Business Admin-Undergrad,106,A+,Marketing
23,David Robinson,4,Business Admin-Undergrad,106,A,Marketing
24,David Robinson,3.7,Business Admin-Undergrad,106,A-,Marketing
30,David Robinson,3.3,Business Admin-Undergrad,106,B+,Marketing
31,David Robinson,3,Business Admin-Undergrad,106,B,Marketing
19,David Robinson,2.7,Business Admin-Undergrad,106,B-,Marketing
12,David Robinson,2.3,Business Admin-Undergrad,106,C+,Marketing
4,David Robinson,2,Business Admin-Undergrad,106,C,Marketing
5,David Robinson,1.7,Business Admin-Undergrad,106,C-,Marketing
1,David Robinson,1,Business Admin-Undergrad,106,D,Marketing
2,David Robinson,0,Business Admin-Undergrad,106,F,Marketing
23,David Robinson,,Business Admin-Undergrad,106,Pass,Marketing
1,David Robinson,,Business Admin-Undergrad,106,Not Pass,Marketing
23,Alan Ross,4,Business Admin-Undergrad,107,A,Soc & Pol Eth Env
65,Alan Ross,3.7,Business Admin-Undergrad,107,A-,Soc & Pol Eth Env
65,Alan Ross,3.3,Business Admin-Undergrad,107,B+,Soc & Pol Eth Env
57,Alan Ross,3,Business Admin-Undergrad,107,B,Soc & Pol Eth Env
15,Alan Ross,2.7,Business Admin-Undergrad,107,B-,Soc & Pol Eth Env
4,Alan Ross,2.3,Business Admin-Undergrad,107,C+,Soc & Pol Eth Env
3,Alan Ross,2,Business Admin-Undergrad,107,C,Soc & Pol Eth Env
3,Alan Ross,1.7,Business Admin-Undergrad,107,C-,Soc & Pol Eth Env
8,Alan Ross,,Business Admin-Undergrad,107,Pass,Soc & Pol Eth Env
2,Frank Schultz,4,Business Admin-Undergrad,115,A,Competitivestrategy
23,Frank Schultz,3.7,Business Admin-Undergrad,115,A-,Competitivestrategy
22,Frank Schultz,3.3,Business Admin-Undergrad,115,B+,Competitivestrategy
6,Frank Schultz,3,Business Admin-Undergrad,115,B,Competitivestrategy
1,Frank Schultz,2.7,Business Admin-Undergrad,115,B-,Competitivestrategy
1,Frank Schultz,2,Business Admin-Undergrad,115,C,Competitivestrategy
1,Frank Schultz,,Business Admin-Undergrad,115,Pass,Competitivestrategy
2,Steven Wood,4,Business Admin-Undergrad,118,A+,International Trade
2,Steven Wood,4,Business Admin-Undergrad,118,A,International Trade
5,Steven Wood,3.7,Business Admin-Undergrad,118,A-,International Trade
6,Steven Wood,3.3,Business Admin-Undergrad,118,B+,International Trade
4,Steven Wood,3,Business Admin-Undergrad,118,B,International Trade
4,Steven Wood,2.7,Business Admin-Undergrad,118,B-,International Trade
5,Steven Wood,2.3,Business Admin-Undergrad,118,C+,International Trade
1,Steven Wood,1.7,Business Admin-Undergrad,118,C-,International Trade
2,Steven Wood,0,Business Admin-Undergrad,118,F,International Trade
3,Steven Wood,,Business Admin-Undergrad,118,Pass,International Trade
3,Steven Wood,,Business Admin-Undergrad,118,Not Pass,International Trade
3,Patricia Dechow,4,Business Admin-Undergrad,120A,A+,Int Financial Acct
15,Patricia Dechow,4,Business Admin-Undergrad,120A,A,Int Financial Acct
11,Patricia Dechow,3.7,Business Admin-Undergrad,120A,A-,Int Financial Acct
10,Patricia Dechow,3.3,Business Admin-Undergrad,120A,B+,Int Financial Acct
8,Patricia Dechow,3,Business Admin-Undergrad,120A,B,Int Financial Acct
2,Patricia Dechow,2.7,Business Admin-Undergrad,120A,B-,Int Financial Acct
1,Patricia Dechow,2.3,Business Admin-Undergrad,120A,C+,Int Financial Acct
2,Patricia Dechow,2,Business Admin-Undergrad,120A,C,Int Financial Acct
1,Patricia Dechow,1.7,Business Admin-Undergrad,120A,C-,Int Financial Acct
5,Patricia Dechow,,Business Admin-Undergrad,120A,Pass,Int Financial Acct
1,Patricia Dechow,,Business Admin-Undergrad,120A,Not Pass,Int Financial Acct
7,Francis Stanton,4,Business Admin-Undergrad,120A,A+,Int Financial Acct
7,Francis Stanton,4,Business Admin-Undergrad,120A,A,Int Financial Acct
18,Francis Stanton,3.7,Business Admin-Undergrad,120A,A-,Int Financial Acct
10,Francis Stanton,3,Business Admin-Undergrad,120A,B,Int Financial Acct
9,Francis Stanton,2.7,Business Admin-Undergrad,120A,B-,Int Financial Acct
3,Francis Stanton,2,Business Admin-Undergrad,120A,C,Int Financial Acct
4,Francis Stanton,,Business Admin-Undergrad,120A,Pass,Int Financial Acct
1,Francis Stanton,,Business Admin-Undergrad,120A,Not Pass,Int Financial Acct
5,Francis Stanton,4,Business Admin-Undergrad,120B,A+,Adv Fin Accounting
12,Francis Stanton,4,Business Admin-Undergrad,120B,A,Adv Fin Accounting
13,Francis Stanton,3.7,Business Admin-Undergrad,120B,A-,Adv Fin Accounting
16,Francis Stanton,3,Business Admin-Undergrad,120B,B,Adv Fin Accounting
1,Francis Stanton,1.7,Business Admin-Undergrad,120B,C-,Adv Fin Accounting
10,Francis Stanton,,Business Admin-Undergrad,120B,Pass,Adv Fin Accounting
1,Francis Stanton,,Business Admin-Undergrad,120B,Not Pass,Adv Fin Accounting
2,Alan Cerf,4,Business Admin-Undergrad,121,A+,Fed Inc Tax Acctg
23,Alan Cerf,4,Business Admin-Undergrad,121,A,Fed Inc Tax Acctg
13,Alan Cerf,3.7,Business Admin-Undergrad,121,A-,Fed Inc Tax Acctg
5,Alan Cerf,3,Business Admin-Undergrad,121,B,Fed Inc Tax Acctg
1,Alan Cerf,2.7,Business Admin-Undergrad,121,B-,Fed Inc Tax Acctg
3,Alan Cerf,2,Business Admin-Undergrad,121,C,Fed Inc Tax Acctg
4,Alan Cerf,,Business Admin-Undergrad,121,Pass,Fed Inc Tax Acctg
6,Francis Stanton,4,Business Admin-Undergrad,122,A+,Fin Info Analysis
14,Francis Stanton,4,Business Admin-Undergrad,122,A,Fin Info Analysis
14,Francis Stanton,3.7,Business Admin-Undergrad,122,A-,Fin Info Analysis
10,Francis Stanton,3,Business Admin-Undergrad,122,B,Fin Info Analysis
1,Francis Stanton,2,Business Admin-Undergrad,122,C,Fin Info Analysis
1,Francis Stanton,0,Business Admin-Undergrad,122,F,Fin Info Analysis
9,Francis Stanton,,Business Admin-Undergrad,122,Pass,Fin Info Analysis
2,Francis Stanton,,Business Admin-Undergrad,122,Not Pass,Fin Info Analysis
1,Satyaraj Berde,4,Business Admin-Undergrad,126,A+,Auditing
3,Satyaraj Berde,4,Business Admin-Undergrad,126,A,Auditing
1,Satyaraj Berde,3.7,Business Admin-Undergrad,126,A-,Auditing
4,Satyaraj Berde,3.3,Business Admin-Undergrad,126,B+,Auditing
2,Satyaraj Berde,3,Business Admin-Undergrad,126,B,Auditing
1,Satyaraj Berde,2.7,Business Admin-Undergrad,126,B-,Auditing
1,Satyaraj Berde,2,Business Admin-Undergrad,126,C,Auditing
11,Satyaraj Berde,,Business Admin-Undergrad,126,Pass,Auditing
6,Maria Nondorf,4,Business Admin-Undergrad,127,A,Spec Topics In Acct
16,Maria Nondorf,3.7,Business Admin-Undergrad,127,A-,Spec Topics In Acct
2,Maria Nondorf,3.3,Business Admin-Undergrad,127,B+,Spec Topics In Acct
1,Maria Nondorf,3,Business Admin-Undergrad,127,B,Spec Topics In Acct
1,Maria Nondorf,2.7,Business Admin-Undergrad,127,B-,Spec Topics In Acct
6,Maria Nondorf,,Business Admin-Undergrad,127,Pass,Spec Topics In Acct
17,Stephen Etter,4,Business Admin-Undergrad,131,A,Corp Fin Analysis
6,Stephen Etter,3.7,Business Admin-Undergrad,131,A-,Corp Fin Analysis
11,Stephen Etter,3.3,Business Admin-Undergrad,131,B+,Corp Fin Analysis
11,Stephen Etter,3,Business Admin-Undergrad,131,B,Corp Fin Analysis
1,Stephen Etter,0,Business Admin-Undergrad,131,F,Corp Fin Analysis
4,Stephen Etter,,Business Admin-Undergrad,131,Pass,Corp Fin Analysis
5,John Gonzales,4,Business Admin-Undergrad,133,A,Investments
12,John Gonzales,3.7,Business Admin-Undergrad,133,A-,Investments
5,John Gonzales,3.3,Business Admin-Undergrad,133,B+,Investments
14,John Gonzales,3,Business Admin-Undergrad,133,B,Investments
4,John Gonzales,2.7,Business Admin-Undergrad,133,B-,Investments
3,John Gonzales,2.3,Business Admin-Undergrad,133,C+,Investments
5,John Gonzales,2,Business Admin-Undergrad,133,C,Investments
1,John Gonzales,0,Business Admin-Undergrad,133,F,Investments
5,John Gonzales,,Business Admin-Undergrad,133,Pass,Investments
6,Konstantin Magin,4,Business Admin-Undergrad,136F,A,Behavioral Finance
5,Konstantin Magin,3,Business Admin-Undergrad,136F,B,Behavioral Finance
1,Konstantin Magin,,Business Admin-Undergrad,136F,Not Pass,Behavioral Finance
4,Konstantin Magin,4,Business Admin-Undergrad,137,A,Spec Topics In Fin
13,Konstantin Magin,3,Business Admin-Undergrad,137,B,Spec Topics In Fin
4,Konstantin Magin,2,Business Admin-Undergrad,137,C,Spec Topics In Fin
1,Konstantin Magin,1,Business Admin-Undergrad,137,D,Spec Topics In Fin
4,Konstantin Magin,0,Business Admin-Undergrad,137,F,Spec Topics In Fin
3,Konstantin Magin,,Business Admin-Undergrad,137,Pass,Spec Topics In Fin
2,Konstantin Magin,,Business Admin-Undergrad,137,Not Pass,Spec Topics In Fin
2,Cristina Banks,4,Business Admin-Undergrad,151,A+,Mgmt Human Resourcs
4,Cristina Banks,4,Business Admin-Undergrad,151,A,Mgmt Human Resourcs
8,Cristina Banks,3.7,Business Admin-Undergrad,151,A-,Mgmt Human Resourcs
6,Cristina Banks,3.3,Business Admin-Undergrad,151,B+,Mgmt Human Resourcs
2,Cristina Banks,3,Business Admin-Undergrad,151,B,Mgmt Human Resourcs
5,Cristina Banks,2.7,Business Admin-Undergrad,151,B-,Mgmt Human Resourcs
1,Cristina Banks,2,Business Admin-Undergrad,151,C,Mgmt Human Resourcs
2,Cristina Banks,,Business Admin-Undergrad,151,Pass,Mgmt Human Resourcs
1,Cristina Banks,,Business Admin-Undergrad,151,Not Pass,Mgmt Human Resourcs
1,Holly Schroth,4,Business Admin-Undergrad,152,A+,Negotiation
7,Holly Schroth,4,Business Admin-Undergrad,152,A,Negotiation
10,Holly Schroth,3.7,Business Admin-Undergrad,152,A-,Negotiation
4,Holly Schroth,3.3,Business Admin-Undergrad,152,B+,Negotiation
11,Holly Schroth,3,Business Admin-Undergrad,152,B,Negotiation
5,Holly Schroth,2.7,Business Admin-Undergrad,152,B-,Negotiation
1,Holly Schroth,2.3,Business Admin-Undergrad,152,C+,Negotiation
11,Holly Schroth,4,Business Admin-Undergrad,152,A,Negotiation
5,Holly Schroth,3.7,Business Admin-Undergrad,152,A-,Negotiation
9,Holly Schroth,3.3,Business Admin-Undergrad,152,B+,Negotiation
9,Holly Schroth,3,Business Admin-Undergrad,152,B,Negotiation
1,Holly Schroth,2.7,Business Admin-Undergrad,152,B-,Negotiation
2,Holly Schroth,2.3,Business Admin-Undergrad,152,C+,Negotiation
1,Holly Schroth,2,Business Admin-Undergrad,152,C,Negotiation
1,Holly Schroth,1.3,Business Admin-Undergrad,152,D+,Negotiation
6,Erika Walker,4,Business Admin-Undergrad,156AC,A,Diversity In Wkplce
9,Erika Walker,3.7,Business Admin-Undergrad,156AC,A-,Diversity In Wkplce
10,Erika Walker,3.3,Business Admin-Undergrad,156AC,B+,Diversity In Wkplce
5,Erika Walker,3,Business Admin-Undergrad,156AC,B,Diversity In Wkplce
2,Erika Walker,2.7,Business Admin-Undergrad,156AC,B-,Diversity In Wkplce
2,Erika Walker,2.3,Business Admin-Undergrad,156AC,C+,Diversity In Wkplce
1,Erika Walker,2,Business Admin-Undergrad,156AC,C,Diversity In Wkplce
7,Erika Walker,,Business Admin-Undergrad,156AC,Pass,Diversity In Wkplce
6,Daniel Mulhern,4,Business Admin-Undergrad,157,A,Spec Top Mors
4,Daniel Mulhern,3.7,Business Admin-Undergrad,157,A-,Spec Top Mors
5,Daniel Mulhern,3.3,Business Admin-Undergrad,157,B+,Spec Top Mors
1,Daniel Mulhern,3,Business Admin-Undergrad,157,B,Spec Top Mors
2,Daniel Mulhern,2.7,Business Admin-Undergrad,157,B-,Spec Top Mors
2,Daniel Mulhern,,Business Admin-Undergrad,157,Pass,Spec Top Mors
7,William Fanning,4,Business Admin-Undergrad,165,A,Advertise Strategy
13,William Fanning,3.7,Business Admin-Undergrad,165,A-,Advertise Strategy
8,William Fanning,3.3,Business Admin-Undergrad,165,B+,Advertise Strategy
4,William Fanning,3,Business Admin-Undergrad,165,B,Advertise Strategy
4,William Fanning,2.7,Business Admin-Undergrad,165,B-,Advertise Strategy
1,William Fanning,2,Business Admin-Undergrad,165,C,Advertise Strategy
1,William Fanning,1.7,Business Admin-Undergrad,165,C-,Advertise Strategy
5,William Fanning,,Business Admin-Undergrad,165,Pass,Advertise Strategy
6,Michael Rielly,4,Business Admin-Undergrad,167,A,Spec Topics In Mkt
9,Michael Rielly,3.7,Business Admin-Undergrad,167,A-,Spec Topics In Mkt
3,Michael Rielly,3.3,Business Admin-Undergrad,167,B+,Spec Topics In Mkt
12,Michael Rielly,3,Business Admin-Undergrad,167,B,Spec Topics In Mkt
2,Michael Rielly,2.7,Business Admin-Undergrad,167,B-,Spec Topics In Mkt
4,Krystal Thomas,4,Business Admin-Undergrad,167,A,Spec Topics In Mkt
15,Krystal Thomas,3.7,Business Admin-Undergrad,167,A-,Spec Topics In Mkt
6,Krystal Thomas,3.3,Business Admin-Undergrad,167,B+,Spec Topics In Mkt
3,Krystal Thomas,3,Business Admin-Undergrad,167,B,Spec Topics In Mkt
2,Krystal Thomas,2.7,Business Admin-Undergrad,167,B-,Spec Topics In Mkt
1,Krystal Thomas,2.3,Business Admin-Undergrad,167,C+,Spec Topics In Mkt
1,Krystal Thomas,1.3,Business Admin-Undergrad,167,D+,Spec Topics In Mkt
4,Krystal Thomas,,Business Admin-Undergrad,167,Pass,Spec Topics In Mkt
10,Alan Ross,4,Business Admin-Undergrad,175,A,Legal Aspects
7,Alan Ross,3.7,Business Admin-Undergrad,175,A-,Legal Aspects
5,Alan Ross,3.3,Business Admin-Undergrad,175,B+,Legal Aspects
13,Alan Ross,3,Business Admin-Undergrad,175,B,Legal Aspects
3,Alan Ross,2.7,Business Admin-Undergrad,175,B-,Legal Aspects
1,Alan Ross,2.3,Business Admin-Undergrad,175,C+,Legal Aspects
5,Alan Ross,2,Business Admin-Undergrad,175,C,Legal Aspects
1,Alan Ross,0,Business Admin-Undergrad,175,F,Legal Aspects
3,Alan Ross,,Business Admin-Undergrad,175,Pass,Legal Aspects
7,Noam Yuchtman,4,Business Admin-Undergrad,178,A,Intro Internatl Bus
17,Noam Yuchtman,3.7,Business Admin-Undergrad,178,A-,Intro Internatl Bus
9,Noam Yuchtman,3.3,Business Admin-Undergrad,178,B+,Intro Internatl Bus
13,Noam Yuchtman,3,Business Admin-Undergrad,178,B,Intro Internatl Bus
3,Noam Yuchtman,2.7,Business Admin-Undergrad,178,B-,Intro Internatl Bus
3,Noam Yuchtman,2.3,Business Admin-Undergrad,178,C+,Intro Internatl Bus
2,Noam Yuchtman,2,Business Admin-Undergrad,178,C,Intro Internatl Bus
7,Noam Yuchtman,,Business Admin-Undergrad,178,Pass,Intro Internatl Bus
7,Noam Yuchtman,4,Business Admin-Undergrad,178,A,Intro Internatl Bus
6,Noam Yuchtman,3.7,Business Admin-Undergrad,178,A-,Intro Internatl Bus
17,Noam Yuchtman,3.3,Business Admin-Undergrad,178,B+,Intro Internatl Bus
11,Noam Yuchtman,3,Business Admin-Undergrad,178,B,Intro Internatl Bus
1,Noam Yuchtman,2.7,Business Admin-Undergrad,178,B-,Intro Internatl Bus
1,Noam Yuchtman,,Business Admin-Undergrad,178,Pass,Intro Internatl Bus
3,David Nelson,4,Business Admin-Undergrad,180,A+,Intro Real Estate
21,David Nelson,4,Business Admin-Undergrad,180,A,Intro Real Estate
25,David Nelson,3.7,Business Admin-Undergrad,180,A-,Intro Real Estate
9,David Nelson,3.3,Business Admin-Undergrad,180,B+,Intro Real Estate
9,David Nelson,3,Business Admin-Undergrad,180,B,Intro Real Estate
2,David Nelson,2.3,Business Admin-Undergrad,180,C+,Intro Real Estate
1,David Nelson,2,Business Admin-Undergrad,180,C,Intro Real Estate
10,David Nelson,,Business Admin-Undergrad,180,Pass,Intro Real Estate
2,Reza Moazzami,4,Business Admin-Undergrad,190T,A,Topics Innov/Design
2,Reza Moazzami,3.7,Business Admin-Undergrad,190T,A-,Topics Innov/Design
1,Reza Moazzami,3.3,Business Admin-Undergrad,190T,B+,Topics Innov/Design
2,Reza Moazzami,3,Business Admin-Undergrad,190T,B,Topics Innov/Design
1,Reza Moazzami,2.7,Business Admin-Undergrad,190T,B-,Topics Innov/Design
1,Reza Moazzami,1.3,Business Admin-Undergrad,190T,D+,Topics Innov/Design
1,Reza Moazzami,0.7,Business Admin-Undergrad,190T,D-,Topics Innov/Design
2,Reza Moazzami,,Business Admin-Undergrad,190T,Pass,Topics Innov/Design
1,Reza Moazzami,,Business Admin-Undergrad,190T,Not Pass,Topics Innov/Design
5,Solomon Darwin,4,Business Admin-Undergrad,190T,A,Topics Innov/Design
5,Solomon Darwin,3.7,Business Admin-Undergrad,190T,A-,Topics Innov/Design
3,Solomon Darwin,3.3,Business Admin-Undergrad,190T,B+,Topics Innov/Design
4,Solomon Darwin,3,Business Admin-Undergrad,190T,B,Topics Innov/Design
2,Solomon Darwin,2.7,Business Admin-Undergrad,190T,B-,Topics Innov/Design
1,Solomon Darwin,2,Business Admin-Undergrad,190T,C,Topics Innov/Design
2,Solomon Darwin,,Business Admin-Undergrad,190T,Pass,Topics Innov/Design
4,Ericka Lutz,4,Business Admin-Undergrad,191C,A,Comm For Leaders
7,Ericka Lutz,3.7,Business Admin-Undergrad,191C,A-,Comm For Leaders
6,Ericka Lutz,3.3,Business Admin-Undergrad,191C,B+,Comm For Leaders
5,Ericka Lutz,3,Business Admin-Undergrad,191C,B,Comm For Leaders
1,Ericka Lutz,2.7,Business Admin-Undergrad,191C,B-,Comm For Leaders
5,Ericka Lutz,,Business Admin-Undergrad,191C,Pass,Comm For Leaders
3,Shashi Buluswar,4,Business Admin-Undergrad,192N,A,Topics In Nonprofit
4,Shashi Buluswar,3.7,Business Admin-Undergrad,192N,A-,Topics In Nonprofit
8,Shashi Buluswar,3.3,Business Admin-Undergrad,192N,B+,Topics In Nonprofit
4,Shashi Buluswar,3,Business Admin-Undergrad,192N,B,Topics In Nonprofit
1,Shashi Buluswar,2.7,Business Admin-Undergrad,192N,B-,Topics In Nonprofit
3,Shashi Buluswar,,Business Admin-Undergrad,192N,Pass,Topics In Nonprofit
7,Kevin Sweeney,4,Business Admin-Undergrad,192P,A,Strategic  Csr
9,Kevin Sweeney,3.7,Business Admin-Undergrad,192P,A-,Strategic  Csr
6,Kevin Sweeney,3.3,Business Admin-Undergrad,192P,B+,Strategic  Csr
6,Kevin Sweeney,3,Business Admin-Undergrad,192P,B,Strategic  Csr
3,Kevin Sweeney,,Business Admin-Undergrad,192P,Pass,Strategic  Csr
4,Erika Walker,,Business Admin-Undergrad,193C,Pass,Cpt Int'L Stdnts
6,Peter Molloy,4,Business Admin-Undergrad,195P,A,Perspect Entrepren
10,Peter Molloy,3.7,Business Admin-Undergrad,195P,A-,Perspect Entrepren
14,Peter Molloy,3.3,Business Admin-Undergrad,195P,B+,Perspect Entrepren
2,Peter Molloy,3,Business Admin-Undergrad,195P,B,Perspect Entrepren
7,Peter Molloy,,Business Admin-Undergrad,195P,Pass,Perspect Entrepren
1,Kurt Beyer,4,Business Admin-Undergrad,195P,A+,Perspect Entrepren
4,Kurt Beyer,4,Business Admin-Undergrad,195P,A,Perspect Entrepren
6,Kurt Beyer,3.7,Business Admin-Undergrad,195P,A-,Perspect Entrepren
16,Kurt Beyer,3.3,Business Admin-Undergrad,195P,B+,Perspect Entrepren
3,Kurt Beyer,2.7,Business Admin-Undergrad,195P,B-,Perspect Entrepren
1,Kurt Beyer,2.3,Business Admin-Undergrad,195P,C+,Perspect Entrepren
1,Kurt Beyer,0,Business Admin-Undergrad,195P,F,Perspect Entrepren
3,Kurt Beyer,,Business Admin-Undergrad,195P,Pass,Perspect Entrepren
1,Kurt Beyer,,Business Admin-Undergrad,195P,Satisfactory,Perspect Entrepren
4,Fred Selinger,4,Business Admin-Undergrad,196,A+,Spec Topics Bus Adm
