Enrollment Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
4,17287,Ulf Olsson,3.3,Comparative Literature,100,Letter Grade,Intro To Comp Lit
4,17287,Ulf Olsson,3,Comparative Literature,100,Letter Grade,Intro To Comp Lit
7,17289,David Walter,4,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,17289,David Walter,3.7,Comparative Literature,100,Letter Grade,Intro To Comp Lit
2,17289,David Walter,3.3,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,17289,David Walter,2.7,Comparative Literature,100,Letter Grade,Intro To Comp Lit
1,17289,David Walter,0,Comparative Literature,100,Letter Grade,Intro To Comp Lit
6,17290,Maria Kotzamanidou,4,Comparative Literature,112B,Letter Grade,Mod Greek Lang Comp
3,17290,Maria Kotzamanidou,3.7,Comparative Literature,112B,Letter Grade,Mod Greek Lang Comp
1,17290,Maria Kotzamanidou,,Comparative Literature,112B,Non-Letter Grade,Mod Greek Lang Comp
3,17293,Kathleen Mccarthy,4,Comparative Literature,151,Letter Grade,Ancient Medit Wrld
6,17293,Kathleen Mccarthy,3.7,Comparative Literature,151,Letter Grade,Ancient Medit Wrld
4,17293,Kathleen Mccarthy,3.3,Comparative Literature,151,Letter Grade,Ancient Medit Wrld
3,17293,Kathleen Mccarthy,3,Comparative Literature,151,Letter Grade,Ancient Medit Wrld
1,17293,Kathleen Mccarthy,2.7,Comparative Literature,151,Letter Grade,Ancient Medit Wrld
1,17293,Kathleen Mccarthy,,Comparative Literature,151,Non-Letter Grade,Ancient Medit Wrld
6,17296,Frank Bezner,4,Comparative Literature,152,Letter Grade,The Middle Ages
2,17296,Frank Bezner,3.7,Comparative Literature,152,Letter Grade,The Middle Ages
1,17296,Frank Bezner,3.3,Comparative Literature,152,Letter Grade,The Middle Ages
6,17299,Timothy Hampton,4,Comparative Literature,153,Letter Grade,The Renaissance
2,17299,Timothy Hampton,3.7,Comparative Literature,153,Letter Grade,The Renaissance
5,17299,Timothy Hampton,3.3,Comparative Literature,153,Letter Grade,The Renaissance
2,17299,Timothy Hampton,3,Comparative Literature,153,Letter Grade,The Renaissance
2,17302,Jill Stoner,4,Comparative Literature,155,Letter Grade,The Modern Period
1,17302,Jill Stoner,3.7,Comparative Literature,155,Letter Grade,The Modern Period
2,17302,Jill Stoner,,Comparative Literature,155,Non-Letter Grade,The Modern Period
1,17302,Jill Stoner,,Comparative Literature,155,Non-Letter Grade,The Modern Period
11,17307,Maria Kotzamanidou,4,Comparative Literature,171,Letter Grade,Modern Greek Lit
5,17307,Maria Kotzamanidou,3.7,Comparative Literature,171,Letter Grade,Modern Greek Lit
1,17307,Maria Kotzamanidou,3,Comparative Literature,171,Letter Grade,Modern Greek Lit
1,17307,Maria Kotzamanidou,,Comparative Literature,171,Non-Letter Grade,Modern Greek Lit
5,17308,Miryam Sas,3.7,Comparative Literature,190,Letter Grade,Senior Seminar
4,17308,Miryam Sas,3.3,Comparative Literature,190,Letter Grade,Senior Seminar
1,17308,Miryam Sas,3,Comparative Literature,190,Letter Grade,Senior Seminar
1,17308,Miryam Sas,2.7,Comparative Literature,190,Letter Grade,Senior Seminar
1,17308,Miryam Sas,,Comparative Literature,190,Non-Letter Grade,Senior Seminar
2,17311,Sophie Volpp,4,Comparative Literature,190,Letter Grade,Senior Seminar
3,17311,Sophie Volpp,3.7,Comparative Literature,190,Letter Grade,Senior Seminar
1,17311,Sophie Volpp,3.3,Comparative Literature,190,Letter Grade,Senior Seminar
2,17317,Sophie Volpp,4,Comparative Literature,H195,Letter Grade,Honors Course
3,17317,Sophie Volpp,4,Comparative Literature,H195,Letter Grade,Honors Course
12,17320,Maria Kotzamanidou; Stavroula Bidwell,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
1,17320,Maria Kotzamanidou; Stavroula Bidwell,,Comparative Literature,198,Non-Letter Grade,Directed Group Stdy
1,17323,Karl Britto,,Comparative Literature,199,Non-Letter Grade,Superv Indep Study
1,17347,Barbara Spackman,4,Comparative Literature,200,Letter Grade,Approaches Com Lit
15,17347,Barbara Spackman,4,Comparative Literature,200,Letter Grade,Approaches Com Lit
1,17347,Barbara Spackman,,Comparative Literature,200,Non-Letter Grade,Approaches Com Lit
6,17350,Anthony Cascardi,4,Comparative Literature,215,Letter Grade,Stu Renaissance Lit
1,17350,Anthony Cascardi,1.7,Comparative Literature,215,Letter Grade,Stu Renaissance Lit
6,17353,Anne-Lise Francois,4,Comparative Literature,223,Letter Grade,Study 19th Century
2,17353,Anne-Lise Francois,,Comparative Literature,223,Non-Letter Grade,Study 19th Century
2,17356,Robert Kaufman,4,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
1,17356,Robert Kaufman,3.7,Comparative Literature,225,Letter Grade,Stdy Symbol Mod Lit
1,17356,Robert Kaufman,,Comparative Literature,225,Non-Letter Grade,Stdy Symbol Mod Lit
3,17359,Niklaus Largier,4,Comparative Literature,258,Letter Grade,Philosophy And Lit
3,17362,Michael Lucey,4,Comparative Literature,265,Letter Grade,Gender/Sexual/Cult
1,17365,Barbara Spackman,4,Comparative Literature,298,Letter Grade,Special Study
1,17365,Barbara Spackman,4,Comparative Literature,298,Letter Grade,Special Study
1,17368,Frank Bezner,4,Comparative Literature,298,Letter Grade,Special Study
2,17371,Maria Kotzamanidou,,Comparative Literature,298,Non-Letter Grade,Special Study
45,17398,Karl Britto,,Comparative Literature,299,Non-Letter Grade,Directed Research
8,17401,Anne-Lise Francois,,Comparative Literature,300,Non-Letter Grade,Superv Teach Comlit
1,17407,Barbara Spackman,,Comparative Literature,601,Non-Letter Grade,Individual Study
3,17440,Karl Britto,,Comparative Literature,602,Non-Letter Grade,Individual Study
2,17443,Barbara Spackman,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,17446,Miryam Sas,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,17449,Robert Alter,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,17452,Judith Butler,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,17458,Chana Kronfeld,,Comparative Literature,602,Non-Letter Grade,Individual Study
1,17464,Francine Masiello,,Comparative Literature,602,Non-Letter Grade,Individual Study
5,26223,Brian Harvey,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
16,26223,Brian Harvey,4,Computer Science,3L,Letter Grade,Intro Symbolic Prog
6,26223,Brian Harvey,3.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
17,26223,Brian Harvey,3.3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
16,26223,Brian Harvey,3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
4,26223,Brian Harvey,2.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
2,26223,Brian Harvey,2.3,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,26223,Brian Harvey,1.7,Computer Science,3L,Letter Grade,Intro Symbolic Prog
1,26223,Brian Harvey,1,Computer Science,3L,Letter Grade,Intro Symbolic Prog
2,26223,Brian Harvey,0,Computer Science,3L,Letter Grade,Intro Symbolic Prog
19,26223,Brian Harvey,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
8,26223,Brian Harvey,,Computer Science,3L,Non-Letter Grade,Intro Symbolic Prog
4,26224,Daniel Garcia,4,Computer Science,3S,Letter Grade,Intro Symbolic Prog
12,26224,Daniel Garcia,4,Computer Science,3S,Letter Grade,Intro Symbolic Prog
2,26224,Daniel Garcia,3.7,Computer Science,3S,Letter Grade,Intro Symbolic Prog
2,26224,Daniel Garcia,3.3,Computer Science,3S,Letter Grade,Intro Symbolic Prog
1,26224,Daniel Garcia,2,Computer Science,3S,Letter Grade,Intro Symbolic Prog
6,26224,Daniel Garcia,0,Computer Science,3S,Letter Grade,Intro Symbolic Prog
19,26224,Daniel Garcia,,Computer Science,3S,Non-Letter Grade,Intro Symbolic Prog
2,26224,Daniel Garcia,,Computer Science,3S,Non-Letter Grade,Intro Symbolic Prog
19,26224,Daniel Garcia,,Computer Science,3S,Non-Letter Grade,Intro Symbolic Prog
8,26227,Daniel Garcia,,Computer Science,9A,Non-Letter Grade,Programmers' Matlab
8,26227,Daniel Garcia,,Computer Science,9A,Non-Letter Grade,Programmers' Matlab
5,26233,Daniel Garcia,,Computer Science,9C,Non-Letter Grade,Programmers' C
2,26233,Daniel Garcia,,Computer Science,9C,Non-Letter Grade,Programmers' C
23,26239,Daniel Garcia,,Computer Science,9E,Non-Letter Grade,Productive Unix Use
7,26239,Daniel Garcia,,Computer Science,9E,Non-Letter Grade,Productive Unix Use
15,26242,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
1,26242,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
11,26242,Daniel Garcia,,Computer Science,9F,Non-Letter Grade,Programmers' C++
14,26245,Daniel Garcia,,Computer Science,9G,Non-Letter Grade,Programmers' Java
9,26245,Daniel Garcia,,Computer Science,9G,Non-Letter Grade,Programmers' Java
38,26248,Daniel Garcia,,Computer Science,9H,Non-Letter Grade,Programmers' Python
8,26248,Daniel Garcia,,Computer Science,9H,Non-Letter Grade,Programmers' Python
13,26251,Brian Barsky,,Computer Science,39J,Non-Letter Grade,Fresh/Soph Seminar
1,26251,Brian Barsky,,Computer Science,39J,Non-Letter Grade,Fresh/Soph Seminar
22,26254,Randy Katz,,Computer Science,39K,Non-Letter Grade,Fresh/Soph Seminar
1,26263,Daniel Garcia,3,Computer Science,47B,Letter Grade,Supl Data Structure
1,26263,Daniel Garcia,1.7,Computer Science,47B,Letter Grade,Supl Data Structure
1,26263,Daniel Garcia,0,Computer Science,47B,Letter Grade,Supl Data Structure
1,26266,Daniel Garcia,4,Computer Science,47B,Letter Grade,Supl Data Structure
1,26266,Daniel Garcia,3.7,Computer Science,47B,Letter Grade,Supl Data Structure
1,26266,Daniel Garcia,3.3,Computer Science,47B,Letter Grade,Supl Data Structure
2,26266,Daniel Garcia,3,Computer Science,47B,Letter Grade,Supl Data Structure
1,26266,Daniel Garcia,1,Computer Science,47B,Letter Grade,Supl Data Structure
1,26272,Daniel Garcia,3.3,Computer Science,47C,Letter Grade,Supl Mach Structure
1,26272,Daniel Garcia,2,Computer Science,47C,Letter Grade,Supl Mach Structure
23,26275,Brian Harvey; Satish Rao,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
20,26275,Brian Harvey; Satish Rao,4,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
19,26275,Brian Harvey; Satish Rao,3.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
40,26275,Brian Harvey; Satish Rao,3.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
48,26275,Brian Harvey; Satish Rao,3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
43,26275,Brian Harvey; Satish Rao,2.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
10,26275,Brian Harvey; Satish Rao,2.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
13,26275,Brian Harvey; Satish Rao,2,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
6,26275,Brian Harvey; Satish Rao,1.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
9,26275,Brian Harvey; Satish Rao,1.3,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
4,26275,Brian Harvey; Satish Rao,1,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
3,26275,Brian Harvey; Satish Rao,0.7,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
9,26275,Brian Harvey; Satish Rao,0,Computer Science,61A,Letter Grade,Str Interp Cmp Prgs
4,26275,Brian Harvey; Satish Rao,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
6,26275,Brian Harvey; Satish Rao,,Computer Science,61A,Non-Letter Grade,Str Interp Cmp Prgs
2,26332,Michael Clancy,4,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
48,26332,Michael Clancy,4,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
38,26332,Michael Clancy,3.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
36,26332,Michael Clancy,3.3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
25,26332,Michael Clancy,3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
18,26332,Michael Clancy,2.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
15,26332,Michael Clancy,2.3,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
19,26332,Michael Clancy,2,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
7,26332,Michael Clancy,1.7,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
4,26332,Michael Clancy,1,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
3,26332,Michael Clancy,0,Computer Science,61BL,Letter Grade,Data Strs Prog Meth
7,26332,Michael Clancy,,Computer Science,61BL,Non-Letter Grade,Data Strs Prog Meth
2,26332,Michael Clancy,,Computer Science,61BL,Non-Letter Grade,Data Strs Prog Meth
12,26353,Daniel Garcia,4,Computer Science,61C,Letter Grade,Machine Structures
55,26353,Daniel Garcia,4,Computer Science,61C,Letter Grade,Machine Structures
21,26353,Daniel Garcia,3.7,Computer Science,61C,Letter Grade,Machine Structures
19,26353,Daniel Garcia,3.3,Computer Science,61C,Letter Grade,Machine Structures
43,26353,Daniel Garcia,3,Computer Science,61C,Letter Grade,Machine Structures
28,26353,Daniel Garcia,2.7,Computer Science,61C,Letter Grade,Machine Structures
14,26353,Daniel Garcia,2.3,Computer Science,61C,Letter Grade,Machine Structures
26,26353,Daniel Garcia,2,Computer Science,61C,Letter Grade,Machine Structures
11,26353,Daniel Garcia,1.7,Computer Science,61C,Letter Grade,Machine Structures
20,26353,Daniel Garcia,1,Computer Science,61C,Letter Grade,Machine Structures
10,26353,Daniel Garcia,0,Computer Science,61C,Letter Grade,Machine Structures
3,26353,Daniel Garcia,,Computer Science,61C,Non-Letter Grade,Machine Structures
4,26353,Daniel Garcia,,Computer Science,61C,Non-Letter Grade,Machine Structures
5,26392,Alistair Sinclair,4,Computer Science,70,Letter Grade,Discrete Math&Prob
32,26392,Alistair Sinclair,4,Computer Science,70,Letter Grade,Discrete Math&Prob
7,26392,Alistair Sinclair,3.7,Computer Science,70,Letter Grade,Discrete Math&Prob
22,26392,Alistair Sinclair,3.3,Computer Science,70,Letter Grade,Discrete Math&Prob
38,26392,Alistair Sinclair,3,Computer Science,70,Letter Grade,Discrete Math&Prob
2,26392,Alistair Sinclair,2.7,Computer Science,70,Letter Grade,Discrete Math&Prob
7,26392,Alistair Sinclair,2.3,Computer Science,70,Letter Grade,Discrete Math&Prob
22,26392,Alistair Sinclair,2,Computer Science,70,Letter Grade,Discrete Math&Prob
5,26392,Alistair Sinclair,1.7,Computer Science,70,Letter Grade,Discrete Math&Prob
3,26392,Alistair Sinclair,1,Computer Science,70,Letter Grade,Discrete Math&Prob
3,26392,Alistair Sinclair,0,Computer Science,70,Letter Grade,Discrete Math&Prob
2,26392,Alistair Sinclair,,Computer Science,70,Non-Letter Grade,Discrete Math&Prob
2,26392,Alistair Sinclair,,Computer Science,70,Non-Letter Grade,Discrete Math&Prob
15,26407,Daniel Garcia,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
2,26407,Daniel Garcia,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
7,26410,Daniel Garcia,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
16,26413,Daniel Garcia; Daniel Ritchie,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
9,26414,Brian Harvey; Michael Gasidlo,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
1,26414,Brian Harvey; Michael Gasidlo,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
1,26415,Christos Papadimitriou; Max Dama,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
8,27181,Andrea Onwiler; Christopher Woytowitz; Daniel Klein,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
12,27196,Alexander Wong; Michael Franklin,,Computer Science,98,Non-Letter Grade,Directed Group Stdy
1,26419,Michael Clancy,,Computer Science,99,Non-Letter Grade,Superv Indep Study
8,26425,Daniel Garcia,,Computer Science,99,Non-Letter Grade,Superv Indep Study
2,26449,Edward Lee,4,Computer Science,C149,Letter Grade,Intro Embedded Sys
5,26449,Edward Lee,4,Computer Science,C149,Letter Grade,Intro Embedded Sys
1,26449,Edward Lee,3.7,Computer Science,C149,Letter Grade,Intro Embedded Sys
1,26449,Edward Lee,3.3,Computer Science,C149,Letter Grade,Intro Embedded Sys
1,26449,Edward Lee,,Computer Science,C149,Non-Letter Grade,Intro Embedded Sys
4,26458,John Wawrzynek,4,Computer Science,150,Letter Grade,Digital Design
8,26458,John Wawrzynek,4,Computer Science,150,Letter Grade,Digital Design
10,26458,John Wawrzynek,3.7,Computer Science,150,Letter Grade,Digital Design
6,26458,John Wawrzynek,3.3,Computer Science,150,Letter Grade,Digital Design
6,26458,John Wawrzynek,3,Computer Science,150,Letter Grade,Digital Design
1,26458,John Wawrzynek,2.7,Computer Science,150,Letter Grade,Digital Design
3,26458,John Wawrzynek,2.3,Computer Science,150,Letter Grade,Digital Design
3,26458,John Wawrzynek,2,Computer Science,150,Letter Grade,Digital Design
1,26458,John Wawrzynek,1,Computer Science,150,Letter Grade,Digital Design
4,26458,John Wawrzynek,0,Computer Science,150,Letter Grade,Digital Design
1,26458,John Wawrzynek,,Computer Science,150,Non-Letter Grade,Digital Design
2,26482,Krste Asanovic,4,Computer Science,152,Letter Grade,Comp Arch & Eng
9,26482,Krste Asanovic,4,Computer Science,152,Letter Grade,Comp Arch & Eng
4,26482,Krste Asanovic,3.7,Computer Science,152,Letter Grade,Comp Arch & Eng
3,26482,Krste Asanovic,3.3,Computer Science,152,Letter Grade,Comp Arch & Eng
3,26482,Krste Asanovic,3,Computer Science,152,Letter Grade,Comp Arch & Eng
2,26482,Krste Asanovic,2.7,Computer Science,152,Letter Grade,Comp Arch & Eng
1,26482,Krste Asanovic,2.3,Computer Science,152,Letter Grade,Comp Arch & Eng
4,26482,Krste Asanovic,2,Computer Science,152,Letter Grade,Comp Arch & Eng
1,26482,Krste Asanovic,1,Computer Science,152,Letter Grade,Comp Arch & Eng
1,26482,Krste Asanovic,0,Computer Science,152,Letter Grade,Comp Arch & Eng
3,26482,Krste Asanovic,,Computer Science,152,Non-Letter Grade,Comp Arch & Eng
13,26488,Bjorn Hartmann; Maneesh Agrawala,4,Computer Science,160,Letter Grade,User Interfaces
11,26488,Bjorn Hartmann; Maneesh Agrawala,3.7,Computer Science,160,Letter Grade,User Interfaces
8,26488,Bjorn Hartmann; Maneesh Agrawala,3.3,Computer Science,160,Letter Grade,User Interfaces
14,26488,Bjorn Hartmann; Maneesh Agrawala,3,Computer Science,160,Letter Grade,User Interfaces
5,26488,Bjorn Hartmann; Maneesh Agrawala,2.7,Computer Science,160,Letter Grade,User Interfaces
2,26488,Bjorn Hartmann; Maneesh Agrawala,2.3,Computer Science,160,Letter Grade,User Interfaces
1,26488,Bjorn Hartmann; Maneesh Agrawala,2,Computer Science,160,Letter Grade,User Interfaces
8,26488,Bjorn Hartmann; Maneesh Agrawala,,Computer Science,160,Non-Letter Grade,User Interfaces
1,26488,Bjorn Hartmann; Maneesh Agrawala,,Computer Science,160,Non-Letter Grade,User Interfaces
2,26488,Bjorn Hartmann; Maneesh Agrawala,,Computer Science,160,Non-Letter Grade,User Interfaces
11,26497,David Wagner; Vern Paxson,4,Computer Science,161,Letter Grade,Computer Security
28,26497,David Wagner; Vern Paxson,4,Computer Science,161,Letter Grade,Computer Security
28,26497,David Wagner; Vern Paxson,3.7,Computer Science,161,Letter Grade,Computer Security
39,26497,David Wagner; Vern Paxson,3.3,Computer Science,161,Letter Grade,Computer Security
58,26497,David Wagner; Vern Paxson,3,Computer Science,161,Letter Grade,Computer Security
45,26497,David Wagner; Vern Paxson,2.7,Computer Science,161,Letter Grade,Computer Security
22,26497,David Wagner; Vern Paxson,2.3,Computer Science,161,Letter Grade,Computer Security
3,26497,David Wagner; Vern Paxson,2,Computer Science,161,Letter Grade,Computer Security
1,26497,David Wagner; Vern Paxson,1.7,Computer Science,161,Letter Grade,Computer Security
1,26497,David Wagner; Vern Paxson,1,Computer Science,161,Letter Grade,Computer Security
1,26497,David Wagner; Vern Paxson,0,Computer Science,161,Letter Grade,Computer Security
14,26497,David Wagner; Vern Paxson,,Computer Science,161,Non-Letter Grade,Computer Security
1,26497,David Wagner; Vern Paxson,,Computer Science,161,Non-Letter Grade,Computer Security
2,26518,Ion Stoica,4,Computer Science,162,Letter Grade,Op Sys And Sys Prog
12,26518,Ion Stoica,4,Computer Science,162,Letter Grade,Op Sys And Sys Prog
20,26518,Ion Stoica,3.7,Computer Science,162,Letter Grade,Op Sys And Sys Prog
13,26518,Ion Stoica,3.3,Computer Science,162,Letter Grade,Op Sys And Sys Prog
19,26518,Ion Stoica,3,Computer Science,162,Letter Grade,Op Sys And Sys Prog
12,26518,Ion Stoica,2.7,Computer Science,162,Letter Grade,Op Sys And Sys Prog
6,26518,Ion Stoica,2.3,Computer Science,162,Letter Grade,Op Sys And Sys Prog
6,26518,Ion Stoica,2,Computer Science,162,Letter Grade,Op Sys And Sys Prog
6,26518,Ion Stoica,1.7,Computer Science,162,Letter Grade,Op Sys And Sys Prog
4,26518,Ion Stoica,,Computer Science,162,Non-Letter Grade,Op Sys And Sys Prog
3,26530,Paul Hilfinger,4,Computer Science,164,Letter Grade,Prog Lang And Comp
7,26530,Paul Hilfinger,4,Computer Science,164,Letter Grade,Prog Lang And Comp
14,26530,Paul Hilfinger,3.7,Computer Science,164,Letter Grade,Prog Lang And Comp
6,26530,Paul Hilfinger,3.3,Computer Science,164,Letter Grade,Prog Lang And Comp
1,26530,Paul Hilfinger,3,Computer Science,164,Letter Grade,Prog Lang And Comp
5,26530,Paul Hilfinger,2.7,Computer Science,164,Letter Grade,Prog Lang And Comp
4,26530,Paul Hilfinger,2.3,Computer Science,164,Letter Grade,Prog Lang And Comp
3,26530,Paul Hilfinger,2,Computer Science,164,Letter Grade,Prog Lang And Comp
1,26530,Paul Hilfinger,1.7,Computer Science,164,Letter Grade,Prog Lang And Comp
2,26530,Paul Hilfinger,1.3,Computer Science,164,Letter Grade,Prog Lang And Comp
2,26530,Paul Hilfinger,1,Computer Science,164,Letter Grade,Prog Lang And Comp
2,26530,Paul Hilfinger,0,Computer Science,164,Letter Grade,Prog Lang And Comp
3,26530,Paul Hilfinger,,Computer Science,164,Non-Letter Grade,Prog Lang And Comp
1,26530,Paul Hilfinger,,Computer Science,164,Non-Letter Grade,Prog Lang And Comp
5,26542,Koushik Sen,4,Computer Science,169,Letter Grade,Software Engineer
13,26542,Koushik Sen,4,Computer Science,169,Letter Grade,Software Engineer
8,26542,Koushik Sen,3.7,Computer Science,169,Letter Grade,Software Engineer
6,26542,Koushik Sen,3.3,Computer Science,169,Letter Grade,Software Engineer
21,26542,Koushik Sen,3,Computer Science,169,Letter Grade,Software Engineer
8,26542,Koushik Sen,2.7,Computer Science,169,Letter Grade,Software Engineer
1,26542,Koushik Sen,2.3,Computer Science,169,Letter Grade,Software Engineer
3,26542,Koushik Sen,2,Computer Science,169,Letter Grade,Software Engineer
1,26542,Koushik Sen,1,Computer Science,169,Letter Grade,Software Engineer
1,26542,Koushik Sen,,Computer Science,169,Non-Letter Grade,Software Engineer
1,26551,James Demmel,4,Computer Science,170,Letter Grade,Intro Cs Theory
14,26551,James Demmel,4,Computer Science,170,Letter Grade,Intro Cs Theory
14,26551,James Demmel,3.7,Computer Science,170,Letter Grade,Intro Cs Theory
11,26551,James Demmel,3.3,Computer Science,170,Letter Grade,Intro Cs Theory
13,26551,James Demmel,3,Computer Science,170,Letter Grade,Intro Cs Theory
15,26551,James Demmel,2.7,Computer Science,170,Letter Grade,Intro Cs Theory
9,26551,James Demmel,2.3,Computer Science,170,Letter Grade,Intro Cs Theory
10,26551,James Demmel,2,Computer Science,170,Letter Grade,Intro Cs Theory
3,26551,James Demmel,1,Computer Science,170,Letter Grade,Intro Cs Theory
4,26551,James Demmel,0,Computer Science,170,Letter Grade,Intro Cs Theory
2,26563,Sanjit Seshia,4,Computer Science,172,Letter Grade,Comp And Complexity
2,26563,Sanjit Seshia,4,Computer Science,172,Letter Grade,Comp And Complexity
4,26563,Sanjit Seshia,3.7,Computer Science,172,Letter Grade,Comp And Complexity
8,26563,Sanjit Seshia,3.3,Computer Science,172,Letter Grade,Comp And Complexity
5,26563,Sanjit Seshia,3,Computer Science,172,Letter Grade,Comp And Complexity
1,26563,Sanjit Seshia,2.7,Computer Science,172,Letter Grade,Comp And Complexity
1,26563,Sanjit Seshia,2.3,Computer Science,172,Letter Grade,Comp And Complexity
1,26563,Sanjit Seshia,,Computer Science,172,Non-Letter Grade,Comp And Complexity
1,26563,Sanjit Seshia,,Computer Science,172,Non-Letter Grade,Comp And Complexity
1,26569,Peter Bartlett,4,Computer Science,174,Letter Grade,Comb And Disc Prob
2,26569,Peter Bartlett,4,Computer Science,174,Letter Grade,Comb And Disc Prob
1,26569,Peter Bartlett,3.7,Computer Science,174,Letter Grade,Comb And Disc Prob
3,26569,Peter Bartlett,3.3,Computer Science,174,Letter Grade,Comb And Disc Prob
2,26569,Peter Bartlett,3,Computer Science,174,Letter Grade,Comb And Disc Prob
5,26569,Peter Bartlett,2.7,Computer Science,174,Letter Grade,Comb And Disc Prob
2,26569,Peter Bartlett,1,Computer Science,174,Letter Grade,Comb And Disc Prob
4,26569,Peter Bartlett,,Computer Science,174,Non-Letter Grade,Comb And Disc Prob
4,26569,Peter Bartlett,,Computer Science,174,Non-Letter Grade,Comb And Disc Prob
2,26575,Ravi Ramamoorthi,4,Computer Science,184,Letter Grade,Computer Graphics
14,26575,Ravi Ramamoorthi,4,Computer Science,184,Letter Grade,Computer Graphics
6,26575,Ravi Ramamoorthi,3.7,Computer Science,184,Letter Grade,Computer Graphics
13,26575,Ravi Ramamoorthi,3.3,Computer Science,184,Letter Grade,Computer Graphics
8,26575,Ravi Ramamoorthi,3,Computer Science,184,Letter Grade,Computer Graphics
9,26575,Ravi Ramamoorthi,2.7,Computer Science,184,Letter Grade,Computer Graphics
7,26575,Ravi Ramamoorthi,2.3,Computer Science,184,Letter Grade,Computer Graphics
6,26575,Ravi Ramamoorthi,2,Computer Science,184,Letter Grade,Computer Graphics
3,26575,Ravi Ramamoorthi,0,Computer Science,184,Letter Grade,Computer Graphics
5,26575,Ravi Ramamoorthi,,Computer Science,184,Non-Letter Grade,Computer Graphics
1,26575,Ravi Ramamoorthi,,Computer Science,184,Non-Letter Grade,Computer Graphics
3,26587,Joseph Hellerstein,4,Computer Science,186,Letter Grade,Intro To Database
28,26587,Joseph Hellerstein,4,Computer Science,186,Letter Grade,Intro To Database
3,26587,Joseph Hellerstein,3.7,Computer Science,186,Letter Grade,Intro To Database
2,26587,Joseph Hellerstein,3.3,Computer Science,186,Letter Grade,Intro To Database
36,26587,Joseph Hellerstein,3,Computer Science,186,Letter Grade,Intro To Database
3,26587,Joseph Hellerstein,2.7,Computer Science,186,Letter Grade,Intro To Database
9,26587,Joseph Hellerstein,2.3,Computer Science,186,Letter Grade,Intro To Database
11,26587,Joseph Hellerstein,2,Computer Science,186,Letter Grade,Intro To Database
1,26587,Joseph Hellerstein,1.3,Computer Science,186,Letter Grade,Intro To Database
4,26587,Joseph Hellerstein,1,Computer Science,186,Letter Grade,Intro To Database
2,26587,Joseph Hellerstein,0,Computer Science,186,Letter Grade,Intro To Database
1,26587,Joseph Hellerstein,,Computer Science,186,Non-Letter Grade,Intro To Database
2,26587,Joseph Hellerstein,,Computer Science,186,Non-Letter Grade,Intro To Database
