Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
1,Lindsey Herbert,4,African American Studies,R1AN,A,R & C Sum Bdg
7,Lindsey Herbert,3.7,African American Studies,R1AN,A-,R & C Sum Bdg
4,Lindsey Herbert,3.3,African American Studies,R1AN,B+,R & C Sum Bdg
3,Lindsey Herbert,3,African American Studies,R1AN,B,R & C Sum Bdg
1,Lindsey Herbert,2.3,African American Studies,R1AN,C+,R & C Sum Bdg
1,Lindsey Herbert,0,African American Studies,R1AN,F,R & C Sum Bdg
4,Aparajita Nanda,4,African American Studies,R1B,A,Freshmn Composition
2,Aparajita Nanda,3.7,African American Studies,R1B,A-,Freshmn Composition
3,Aparajita Nanda,3.3,African American Studies,R1B,B+,Freshmn Composition
2,Aparajita Nanda,3,African American Studies,R1B,B,Freshmn Composition
2,Aparajita Nanda,2.3,African American Studies,R1B,C+,Freshmn Composition
3,Aparajita Nanda,4,African American Studies,R1B,A,Freshmn Composition
4,Aparajita Nanda,3.7,African American Studies,R1B,A-,Freshmn Composition
5,Aparajita Nanda,3.3,African American Studies,R1B,B+,Freshmn Composition
1,Aparajita Nanda,3,African American Studies,R1B,B,Freshmn Composition
2,Aparajita Nanda,2.7,African American Studies,R1B,B-,Freshmn Composition
1,Aparajita Nanda,2,African American Studies,R1B,C,Freshmn Composition
2,Aparajita Nanda,0,African American Studies,R1B,F,Freshmn Composition
1,G. Ugo Nwokeji,4,African American Studies,4A,A+,Africa:  Hist & Cul
2,G. Ugo Nwokeji,4,African American Studies,4A,A,Africa:  Hist & Cul
5,G. Ugo Nwokeji,3.3,African American Studies,4A,B+,Africa:  Hist & Cul
1,G. Ugo Nwokeji,2.3,African American Studies,4A,C+,Africa:  Hist & Cul
1,G. Ugo Nwokeji,2,African American Studies,4A,C,Africa:  Hist & Cul
1,G. Ugo Nwokeji,0,African American Studies,4A,F,Africa:  Hist & Cul
1,G. Ugo Nwokeji,,African American Studies,4A,Pass,Africa:  Hist & Cul
1,Arif Gamal,4,African American Studies,4B,A+,Africa:  Hist & Cul
7,Arif Gamal,4,African American Studies,4B,A,Africa:  Hist & Cul
10,Arif Gamal,3.7,African American Studies,4B,A-,Africa:  Hist & Cul
3,Arif Gamal,3.3,African American Studies,4B,B+,Africa:  Hist & Cul
1,Arif Gamal,3,African American Studies,4B,B,Africa:  Hist & Cul
1,Arif Gamal,2.3,African American Studies,4B,C+,Africa:  Hist & Cul
2,Arif Gamal,,African American Studies,4B,Pass,Africa:  Hist & Cul
5,Sam Mchombo,4,African American Studies,12,A,Intensive Elementar
1,Sam Mchombo,3.7,African American Studies,12,A-,Intensive Elementar
1,Sam Mchombo,3,African American Studies,12,B,Intensive Elementar
3,Cara Stanley,4,African American Studies,39D,A,Fresh/Soph Seminar
5,Cara Stanley,3.7,African American Studies,39D,A-,Fresh/Soph Seminar
3,Cara Stanley,3.3,African American Studies,39D,B+,Fresh/Soph Seminar
2,Cara Stanley,3,African American Studies,39D,B,Fresh/Soph Seminar
1,Cara Stanley,2.7,African American Studies,39D,B-,Fresh/Soph Seminar
1,Cara Stanley,2.3,African American Studies,39D,C+,Fresh/Soph Seminar
2,Cara Stanley,,African American Studies,39D,Pass,Fresh/Soph Seminar
1,John Patton,3.7,African American Studies,39E,A-,Fresh/Soph Seminar
2,John Patton,3.3,African American Studies,39E,B+,Fresh/Soph Seminar
3,John Patton,3,African American Studies,39E,B,Fresh/Soph Seminar
3,John Patton,2.7,African American Studies,39E,B-,Fresh/Soph Seminar
2,John Patton,2.3,African American Studies,39E,C+,Fresh/Soph Seminar
7,John Patton,,African American Studies,39E,Pass,Fresh/Soph Seminar
7,Stephen Small,4,African American Studies,W111,A,Race:  Class & Gen
16,Stephen Small,3.7,African American Studies,W111,A-,Race:  Class & Gen
6,Stephen Small,3.3,African American Studies,W111,B+,Race:  Class & Gen
3,Stephen Small,3,African American Studies,W111,B,Race:  Class & Gen
6,Stephen Small,2.7,African American Studies,W111,B-,Race:  Class & Gen
6,Stephen Small,2.3,African American Studies,W111,C+,Race:  Class & Gen
5,Stephen Small,2,African American Studies,W111,C,Race:  Class & Gen
2,Stephen Small,1.7,African American Studies,W111,C-,Race:  Class & Gen
1,Stephen Small,1.3,African American Studies,W111,D+,Race:  Class & Gen
3,Stephen Small,0,African American Studies,W111,F,Race:  Class & Gen
24,Stephen Small,,African American Studies,W111,Pass,Race:  Class & Gen
1,Stephen Small,,African American Studies,W111,Pass,Race:  Class & Gen
12,Stephen Small,,African American Studies,W111,Not Pass,Race:  Class & Gen
3,Charles Henry,4,African American Studies,W124,A,Pol Phil M L King
6,Charles Henry,3.7,African American Studies,W124,A-,Pol Phil M L King
3,Charles Henry,3.3,African American Studies,W124,B+,Pol Phil M L King
3,Charles Henry,3,African American Studies,W124,B,Pol Phil M L King
1,Charles Henry,2.7,African American Studies,W124,B-,Pol Phil M L King
4,Charles Henry,2.3,African American Studies,W124,C+,Pol Phil M L King
1,Charles Henry,1.7,African American Studies,W124,C-,Pol Phil M L King
2,Charles Henry,1.3,African American Studies,W124,D+,Pol Phil M L King
4,Charles Henry,0,African American Studies,W124,F,Pol Phil M L King
16,Charles Henry,,African American Studies,W124,Pass,Pol Phil M L King
10,Charles Henry,,African American Studies,W124,Not Pass,Pol Phil M L King
1,Jarvis Givens; Nailah Suad-Bakari,4,African American Studies,139,A,Sel Top:Africam Soc
5,Jarvis Givens; Nailah Suad-Bakari,3.7,African American Studies,139,A-,Sel Top:Africam Soc
2,Jarvis Givens; Nailah Suad-Bakari,3,African American Studies,139,B,Sel Top:Africam Soc
1,Jarvis Givens; Nailah Suad-Bakari,2.7,African American Studies,139,B-,Sel Top:Africam Soc
1,Jarvis Givens; Nailah Suad-Bakari,0,African American Studies,139,F,Sel Top:Africam Soc
1,Jarvis Givens; Nailah Suad-Bakari,,African American Studies,139,Pass,Sel Top:Africam Soc
3,Jarvis Givens; Nailah Suad-Bakari,,African American Studies,139,Pass,Sel Top:Africam Soc
1,Frederick Vincent,4,African American Studies,159,A+,Spec Top Afam Lit
8,Frederick Vincent,4,African American Studies,159,A,Spec Top Afam Lit
3,Frederick Vincent,3.7,African American Studies,159,A-,Spec Top Afam Lit
2,Frederick Vincent,3.3,African American Studies,159,B+,Spec Top Afam Lit
3,Frederick Vincent,,African American Studies,159,Pass,Spec Top Afam Lit
1,Brandi Catanese,,African American Studies,199,Pass,Superv Indep Study
1,Leigh Raiford,4,African American Studies,299,A,Ind Stdy/Res
2,Leigh Raiford,,African American Studies,299,Pass,Ind Stdy/Res
3,Peter Berck,,Ag & Resource Econ & Pol,N299,Pass,Individual Research
3,Justin Gomer,4,American Studies,102,A+,Us Cultures/Place
2,Justin Gomer,4,American Studies,102,A,Us Cultures/Place
9,Justin Gomer,3.7,American Studies,102,A-,Us Cultures/Place
4,Justin Gomer,3.3,American Studies,102,B+,Us Cultures/Place
1,Justin Gomer,3,American Studies,102,B,Us Cultures/Place
1,Justin Gomer,2.7,American Studies,102,B-,Us Cultures/Place
3,Justin Gomer,2,American Studies,102,C,Us Cultures/Place
1,Justin Gomer,1.7,American Studies,102,C-,Us Cultures/Place
1,Justin Gomer,,American Studies,102,Not Pass,Us Cultures/Place
3,Beth Piatote; Leigh Raiford; Michael Cohen,4,American Studies,170AC,A,Race And Ethnicity
3,Beth Piatote; Leigh Raiford; Michael Cohen,3.7,American Studies,170AC,A-,Race And Ethnicity
3,Beth Piatote; Leigh Raiford; Michael Cohen,3.3,American Studies,170AC,B+,Race And Ethnicity
1,Beth Piatote; Leigh Raiford; Michael Cohen,3,American Studies,170AC,B,Race And Ethnicity
1,Beth Piatote; Leigh Raiford; Michael Cohen,2.7,American Studies,170AC,B-,Race And Ethnicity
3,Beth Piatote; Leigh Raiford; Michael Cohen,,American Studies,170AC,Pass,Race And Ethnicity
1,Beth Piatote; Leigh Raiford; Michael Cohen,,American Studies,170AC,Not Pass,Race And Ethnicity
6,Beth Piatote,4,American Studies,180D,A,Race And Humor
2,Beth Piatote,3.7,American Studies,180D,A-,Race And Humor
2,Beth Piatote,3.3,American Studies,180D,B+,Race And Humor
3,Beth Piatote,3,American Studies,180D,B,Race And Humor
1,Beth Piatote,2.7,American Studies,180D,B-,Race And Humor
1,Beth Piatote,2,American Studies,180D,C,Race And Humor
1,Beth Piatote,1.7,American Studies,180D,C-,Race And Humor
4,Beth Piatote,0,American Studies,180D,F,Race And Humor
7,Beth Piatote,,American Studies,180D,Pass,Race And Humor
1,Beth Piatote,,American Studies,180D,Not Pass,Race And Humor
1,Beth Piatote,,American Studies,180D,Not Pass,Race And Humor
4,Leigh Raiford,4,American Studies,181B,A,Visual Culture
3,Leigh Raiford,3.7,American Studies,181B,A-,Visual Culture
1,Leigh Raiford,3,American Studies,181B,B,Visual Culture
3,Leigh Raiford,2.7,American Studies,181B,B-,Visual Culture
1,Leigh Raiford,1.7,American Studies,181B,C-,Visual Culture
1,Leigh Raiford,1.3,American Studies,181B,D+,Visual Culture
6,Leigh Raiford,,American Studies,181B,Pass,Visual Culture
1,Leigh Raiford,,American Studies,181B,Not Pass,Visual Culture
8,Michael Cohen,4,American Studies,184I,A,Race And Amer Film
4,Michael Cohen,3.7,American Studies,184I,A-,Race And Amer Film
3,Michael Cohen,3.3,American Studies,184I,B+,Race And Amer Film
2,Michael Cohen,3,American Studies,184I,B,Race And Amer Film
1,Michael Cohen,2.7,American Studies,184I,B-,Race And Amer Film
3,Michael Cohen,2,American Studies,184I,C,Race And Amer Film
1,Michael Cohen,1.7,American Studies,184I,C-,Race And Amer Film
1,Michael Cohen,1,American Studies,184I,D,Race And Amer Film
8,Michael Cohen,,American Studies,184I,Pass,Race And Amer Film
1,Michael Cohen,,American Studies,184I,Pass,Race And Amer Film
3,Michael Cohen,,American Studies,184I,Not Pass,Race And Amer Film
3,Kathleen Moran,,American Studies,199,Pass,Superv Indep Study
8,Melanie Miller; Sabrina Agarwal,4,Anthropology,1,A+,Intro To Bio Anthro
12,Melanie Miller; Sabrina Agarwal,4,Anthropology,1,A,Intro To Bio Anthro
7,Melanie Miller; Sabrina Agarwal,3.7,Anthropology,1,A-,Intro To Bio Anthro
3,Melanie Miller; Sabrina Agarwal,3.3,Anthropology,1,B+,Intro To Bio Anthro
2,Melanie Miller; Sabrina Agarwal,3,Anthropology,1,B,Intro To Bio Anthro
1,Melanie Miller; Sabrina Agarwal,2.7,Anthropology,1,B-,Intro To Bio Anthro
2,Melanie Miller; Sabrina Agarwal,,Anthropology,1,Pass,Intro To Bio Anthro
1,Mather George,4,Anthropology,3AC,A+,Intro Soc/Cult Ac
19,Mather George,4,Anthropology,3AC,A,Intro Soc/Cult Ac
10,Mather George,3.7,Anthropology,3AC,A-,Intro Soc/Cult Ac
5,Mather George,3.3,Anthropology,3AC,B+,Intro Soc/Cult Ac
7,Mather George,3,Anthropology,3AC,B,Intro Soc/Cult Ac
1,Mather George,2.7,Anthropology,3AC,B-,Intro Soc/Cult Ac
1,Mather George,2.3,Anthropology,3AC,C+,Intro Soc/Cult Ac
1,Mather George,0,Anthropology,3AC,F,Intro Soc/Cult Ac
8,Mather George,,Anthropology,3AC,Pass,Intro Soc/Cult Ac
1,Mather George,,Anthropology,3AC,Not Pass,Intro Soc/Cult Ac
11,Corinne Hayden; Ruth Goldstein,4,Anthropology,R5B,A,Reading & Comp
4,Corinne Hayden; Ruth Goldstein,3.7,Anthropology,R5B,A-,Reading & Comp
1,Corinne Hayden; Ruth Goldstein,3.3,Anthropology,R5B,B+,Reading & Comp
2,Annelise Morris; Corinne Hayden,4,Anthropology,R5B,A+,Reading & Comp
10,Annelise Morris; Corinne Hayden,4,Anthropology,R5B,A,Reading & Comp
1,Annelise Morris; Corinne Hayden,3.7,Anthropology,R5B,A-,Reading & Comp
1,Annelise Morris; Corinne Hayden,3.3,Anthropology,R5B,B+,Reading & Comp
1,Annelise Morris; Corinne Hayden,3,Anthropology,R5B,B,Reading & Comp
1,Annelise Morris; Corinne Hayden,2.7,Anthropology,R5B,B-,Reading & Comp
4,Corinne Hayden; Krystal Strong,4,Anthropology,R5B,A+,Reading & Comp
6,Corinne Hayden; Krystal Strong,4,Anthropology,R5B,A,Reading & Comp
2,Corinne Hayden; Krystal Strong,3.7,Anthropology,R5B,A-,Reading & Comp
1,Corinne Hayden; Krystal Strong,3,Anthropology,R5B,B,Reading & Comp
2,Corinne Hayden; Krystal Strong,2.7,Anthropology,R5B,B-,Reading & Comp
1,Corinne Hayden; Krystal Strong,0,Anthropology,R5B,F,Reading & Comp
1,Corinne Hayden; Michael D'Arcy,4,Anthropology,R5B,A+,Reading & Comp
9,Corinne Hayden; Michael D'Arcy,4,Anthropology,R5B,A,Reading & Comp
6,Corinne Hayden; Michael D'Arcy,3.7,Anthropology,R5B,A-,Reading & Comp
1,Corinne Hayden; Michael D'Arcy,3,Anthropology,R5B,B,Reading & Comp
1,Corinne Hayden; Mareike Winchell,4,Anthropology,R5B,A+,Reading & Comp
3,Corinne Hayden; Mareike Winchell,4,Anthropology,R5B,A,Reading & Comp
2,Corinne Hayden; Mareike Winchell,3.7,Anthropology,R5B,A-,Reading & Comp
1,Corinne Hayden; Mareike Winchell,3.3,Anthropology,R5B,B+,Reading & Comp
3,Corinne Hayden; Mareike Winchell,0,Anthropology,R5B,F,Reading & Comp
3,Corinne Hayden; Mareike Winchell,,Anthropology,R5B,Pass,Reading & Comp
3,Patrick Beauchesne,4,Anthropology,112,A+,Sp Topics: Bio Anth
14,Patrick Beauchesne,4,Anthropology,112,A,Sp Topics: Bio Anth
9,Patrick Beauchesne,3.7,Anthropology,112,A-,Sp Topics: Bio Anth
5,Patrick Beauchesne,3.3,Anthropology,112,B+,Sp Topics: Bio Anth
2,Patrick Beauchesne,2.7,Anthropology,112,B-,Sp Topics: Bio Anth
1,Patrick Beauchesne,2.3,Anthropology,112,C+,Sp Topics: Bio Anth
1,Patrick Beauchesne,2,Anthropology,112,C,Sp Topics: Bio Anth
1,Patrick Beauchesne,1.7,Anthropology,112,C-,Sp Topics: Bio Anth
3,Patrick Beauchesne,,Anthropology,112,Pass,Sp Topics: Bio Anth
1,Patrick Beauchesne,,Anthropology,112,Pass,Sp Topics: Bio Anth
6,Laurie Wilkie,4,Anthropology,121AC,A+,Amercn Materl Cultr
17,Laurie Wilkie,4,Anthropology,121AC,A,Amercn Materl Cultr
1,Laurie Wilkie,3.7,Anthropology,121AC,A-,Amercn Materl Cultr
1,Laurie Wilkie,3.3,Anthropology,121AC,B+,Amercn Materl Cultr
1,Laurie Wilkie,2.7,Anthropology,121AC,B-,Amercn Materl Cultr
1,Laurie Wilkie,2,Anthropology,121AC,C,Amercn Materl Cultr
3,Laurie Wilkie,,Anthropology,121AC,Pass,Amercn Materl Cultr
1,Laurie Wilkie,,Anthropology,121AC,Not Pass,Amercn Materl Cultr
1,Julie Wesp,4,Anthropology,122C,A+,Arch Centrl America
12,Julie Wesp,4,Anthropology,122C,A,Arch Centrl America
7,Julie Wesp,3.7,Anthropology,122C,A-,Arch Centrl America
1,Julie Wesp,3.3,Anthropology,122C,B+,Arch Centrl America
1,Julie Wesp,3,Anthropology,122C,B,Arch Centrl America
2,Julie Wesp,,Anthropology,122C,Pass,Arch Centrl America
3,Anna Harkey,4,Anthropology,128,A+,Spec Topics In Arch
5,Anna Harkey,4,Anthropology,128,A,Spec Topics In Arch
1,Anna Harkey,3.7,Anthropology,128,A-,Spec Topics In Arch
1,Anna Harkey,3.3,Anthropology,128,B+,Spec Topics In Arch
1,Anna Harkey,3,Anthropology,128,B,Spec Topics In Arch
4,Mather George,4,Anthropology,148,A,Anth Of Environment
3,Mather George,3.7,Anthropology,148,A-,Anth Of Environment
1,Mather George,,Anthropology,148,Pass,Anth Of Environment
1,Mather George,,Anthropology,148,Not Pass,Anth Of Environment
6,Gaymon Bennett,4,Anthropology,158,A+,Religion & Anthro
7,Gaymon Bennett,4,Anthropology,158,A,Religion & Anthro
5,Gaymon Bennett,3.7,Anthropology,158,A-,Religion & Anthro
2,Gaymon Bennett,3.3,Anthropology,158,B+,Religion & Anthro
1,Gaymon Bennett,3,Anthropology,158,B,Religion & Anthro
1,Gaymon Bennett,2.7,Anthropology,158,B-,Religion & Anthro
1,Gaymon Bennett,2.3,Anthropology,158,C+,Religion & Anthro
9,Gaymon Bennett,,Anthropology,158,Pass,Religion & Anthro
1,Gaymon Bennett,,Anthropology,158,Not Pass,Religion & Anthro
3,Yuko Okubo,4,Anthropology,171,A+,Japan
16,Yuko Okubo,4,Anthropology,171,A,Japan
4,Yuko Okubo,3.7,Anthropology,171,A-,Japan
5,Yuko Okubo,3.3,Anthropology,171,B+,Japan
1,Yuko Okubo,3,Anthropology,171,B,Japan
3,Yuko Okubo,,Anthropology,171,Pass,Japan
1,Yuko Okubo,,Anthropology,171,Pass,Japan
1,Sabrina Agarwal,,Anthropology,N199,Pass,Superv Indep Study
1,Charles Briggs,4,Anthropology,N299,A,Directed Research
2,Charles Briggs,,Anthropology,N299,Pass,Directed Research
1,Xin Liu,4,Anthropology,N299,A,Directed Research
1,Corinne Hayden,4,Anthropology,N299,A,Directed Research
1,Corinne Hayden,,Anthropology,N299,Pass,Directed Research
1,Xiang Zhang,,Applied Science & Tech,299,Pass,Individual Research
1,Constance Chang-Hasnain,,Applied Science & Tech,299,Pass,Individual Research
4,Anna Cruz; Elsa Elmahdy,4,Arabic,10,A,Intens Elem Arabic
2,Anna Cruz; Elsa Elmahdy,3.7,Arabic,10,A-,Intens Elem Arabic
1,Anna Cruz; Elsa Elmahdy,1.3,Arabic,10,D+,Intens Elem Arabic
1,Anna Cruz; Elsa Elmahdy,0,Arabic,10,F,Intens Elem Arabic
1,Anna Cruz; Elsa Elmahdy,,Arabic,10,Pass,Intens Elem Arabic
1,Anna Cruz; Elsa Elmahdy,,Arabic,10,Pass,Intens Elem Arabic
3,Soufiane Chami,4,Arabic,10,A,Intens Elem Arabic
1,Soufiane Chami,3.7,Arabic,10,A-,Intens Elem Arabic
1,Soufiane Chami,3.3,Arabic,10,B+,Intens Elem Arabic
1,Soufiane Chami,,Arabic,10,Pass,Intens Elem Arabic
8,Haitham Mohamed,4,Arabic,30,A,Intermed Arabic
1,Haitham Mohamed,3.7,Arabic,30,A-,Intermed Arabic
2,Haitham Mohamed,3.3,Arabic,30,B+,Intermed Arabic
4,Haitham Mohamed,3,Arabic,30,B,Intermed Arabic
1,Haitham Mohamed,2.7,Arabic,30,B-,Intermed Arabic
1,Haitham Mohamed,2.3,Arabic,30,C+,Intermed Arabic
2,Haitham Mohamed,,Arabic,30,Pass,Intermed Arabic
1,Haitham Mohamed,,Arabic,30,Pass,Intermed Arabic
9,Mark Schatz,4,Architecture,108,A,Arch Internship
2,Mark Schatz,3.7,Architecture,108,A-,Arch Internship
1,Mark Schatz,3.3,Architecture,108,B+,Arch Internship
2,Mark Schatz,3,Architecture,108,B,Arch Internship
4,Mark Schatz,,Architecture,108,Pass,Arch Internship
2,Darell Fields,3,Architecture,109,B,Spec Top Arch Des
1,Darell Fields,2,Architecture,109,C,Spec Top Arch Des
1,Maggie Lee,4,Architecture,124A,A,3-D Computer Tech
3,Maggie Lee,3.7,Architecture,124A,A-,3-D Computer Tech
3,Maggie Lee,3.3,Architecture,124A,B+,3-D Computer Tech
2,Maggie Lee,3,Architecture,124A,B,3-D Computer Tech
2,Maggie Lee,1.7,Architecture,124A,C-,3-D Computer Tech
2,Maggie Lee,,Architecture,124A,Pass,3-D Computer Tech
2,Maggie Lee,,Architecture,124A,Pass,3-D Computer Tech
1,Maggie Lee,,Architecture,124A,Not Pass,3-D Computer Tech
1,Maggie Lee,4,Architecture,124A,A,3-D Computer Tech
2,Maggie Lee,3.7,Architecture,124A,A-,3-D Computer Tech
2,Maggie Lee,3.3,Architecture,124A,B+,3-D Computer Tech
2,Maggie Lee,3,Architecture,124A,B,3-D Computer Tech
1,Maggie Lee,1.7,Architecture,124A,C-,3-D Computer Tech
1,Maggie Lee,0,Architecture,124A,F,3-D Computer Tech
1,Maggie Lee,,Architecture,124A,Pass,3-D Computer Tech
2,Maggie Lee,,Architecture,124A,Not Pass,3-D Computer Tech
2,Luis Jaggy,4,Architecture,124B,A,3-D Computer Tech
1,Luis Jaggy,3.3,Architecture,124B,B+,3-D Computer Tech
1,Luis Jaggy,3,Architecture,124B,B,3-D Computer Tech
5,Luis Jaggy,,Architecture,124B,Pass,3-D Computer Tech
1,Luis Jaggy,,Architecture,124B,Not Pass,3-D Computer Tech
3,Brendon Levitt,4,Architecture,149,A+,Spec Top Erg Envir
6,Brendon Levitt,4,Architecture,149,A,Spec Top Erg Envir
7,Brendon Levitt,3.7,Architecture,149,A-,Spec Top Erg Envir
2,Brendon Levitt,3.3,Architecture,149,B+,Spec Top Erg Envir
1,Brendon Levitt,3,Architecture,149,B,Spec Top Erg Envir
1,Brendon Levitt,,Architecture,149,Pass,Spec Top Erg Envir
9,Mark Schatz,,Architecture,198,Pass,Directed Group Stdy
2,Darell Fields,,Architecture,198,Pass,Directed Group Stdy
5,Vreni Michelini-Castillo,4,Art Practice,8,A+,Intro Vis Thinking
11,Vreni Michelini-Castillo,4,Art Practice,8,A,Intro Vis Thinking
1,Vreni Michelini-Castillo,3.7,Art Practice,8,A-,Intro Vis Thinking
1,Vreni Michelini-Castillo,3.3,Art Practice,8,B+,Intro Vis Thinking
1,Vreni Michelini-Castillo,2.7,Art Practice,8,B-,Intro Vis Thinking
2,Vreni Michelini-Castillo,,Art Practice,8,Pass,Intro Vis Thinking
13,Sahar Khoury,4,Art Practice,8,A,Intro Vis Thinking
1,Sahar Khoury,3.7,Art Practice,8,A-,Intro Vis Thinking
12,Helena Keeffe,4,Art Practice,8,A,Intro Vis Thinking
2,Helena Keeffe,3.7,Art Practice,8,A-,Intro Vis Thinking
2,Helena Keeffe,,Art Practice,8,Pass,Intro Vis Thinking
7,Thomas Enos,4,Art Practice,8,A,Intro Vis Thinking
10,Thomas Enos,3.7,Art Practice,8,A-,Intro Vis Thinking
3,Thomas Enos,3.3,Art Practice,8,B+,Intro Vis Thinking
1,Thomas Enos,2.7,Art Practice,8,B-,Intro Vis Thinking
1,Thomas Enos,,Art Practice,8,Pass,Intro Vis Thinking
2,Aida Gamez,4,Art Practice,12,A+,Lang Of Draw
4,Aida Gamez,4,Art Practice,12,A,Lang Of Draw
3,Aida Gamez,3.7,Art Practice,12,A-,Lang Of Draw
4,Aida Gamez,3.3,Art Practice,12,B+,Lang Of Draw
1,Aida Gamez,3,Art Practice,12,B,Lang Of Draw
1,Aida Gamez,2.7,Art Practice,12,B-,Lang Of Draw
5,Aida Gamez,,Art Practice,12,Pass,Lang Of Draw
2,Noritaka Minami,4,Art Practice,21,A+,Digital Photography
7,Noritaka Minami,4,Art Practice,21,A,Digital Photography
5,Noritaka Minami,3.7,Art Practice,21,A-,Digital Photography
3,Noritaka Minami,3.3,Art Practice,21,B+,Digital Photography
1,Noritaka Minami,3,Art Practice,21,B,Digital Photography
1,Noritaka Minami,,Art Practice,21,Pass,Digital Photography
4,Glassford Jason,4,Art Practice,26,A,Mov Image Media
2,Glassford Jason,0,Art Practice,26,F,Mov Image Media
2,Glassford Jason,,Art Practice,26,Pass,Mov Image Media
1,Glassford Jason,,Art Practice,26,Not Pass,Mov Image Media
19,John Mcnamara,4,Art Practice,102,A,Approaches To Ptng
9,Alicia Mccarthy,4,Art Practice,102,A+,Approaches To Ptng
6,Alicia Mccarthy,4,Art Practice,102,A,Approaches To Ptng
5,Alicia Mccarthy,,Art Practice,102,Pass,Approaches To Ptng
16,John Mcnamara,4,Art Practice,117,A,Drawing Composition
1,Jenifer Wofford,4,Art Practice,119,A+,Gpca
6,Jenifer Wofford,4,Art Practice,119,A,Gpca
4,Jenifer Wofford,3.7,Art Practice,119,A-,Gpca
2,Jenifer Wofford,3,Art Practice,119,B,Gpca
1,Jenifer Wofford,2.7,Art Practice,119,B-,Gpca
2,Jenifer Wofford,2,Art Practice,119,C,Gpca
6,Jessica Hankey,4,Art Practice,180,A,Advanced Digital Ph
3,Jessica Hankey,3.7,Art Practice,180,A-,Advanced Digital Ph
7,Jessica Hankey,3.3,Art Practice,180,B+,Advanced Digital Ph
1,Katherine Sherwood,4,Art Practice,H195A,A,Spec Study Honors
10,Anna Leong; Daniel Woo,4,Asian American Studies,R2A,A,Reading&Composition
1,Anna Leong; Daniel Woo,3.7,Asian American Studies,R2A,A-,Reading&Composition
2,Anna Leong; Daniel Woo,3.3,Asian American Studies,R2A,B+,Reading&Composition
1,Anna Leong; Daniel Woo,3,Asian American Studies,R2A,B,Reading&Composition
1,Anna Leong; Daniel Woo,,Asian American Studies,R2A,Pass,Reading&Composition
1,Khuyen Nguyen,4,Asian American Studies,R2A,A,Reading&Composition
4,Khuyen Nguyen,3.7,Asian American Studies,R2A,A-,Reading&Composition
8,Khuyen Nguyen,3.3,Asian American Studies,R2A,B+,Reading&Composition
3,Khuyen Nguyen,3,Asian American Studies,R2A,B,Reading&Composition
7,Maria Barrios-Leblanc,4,Asian American Studies,124,A+,Filipino Amer Hist
13,Maria Barrios-Leblanc,4,Asian American Studies,124,A,Filipino Amer Hist
3,Maria Barrios-Leblanc,3.7,Asian American Studies,124,A-,Filipino Amer Hist
2,Hannah Michell,4,Asian American Studies,138,A+,Topics Asn Pop Cult
7,Hannah Michell,4,Asian American Studies,138,A,Topics Asn Pop Cult
2,Hannah Michell,3.7,Asian American Studies,138,A-,Topics Asn Pop Cult
8,Hannah Michell,3.3,Asian American Studies,138,B+,Topics Asn Pop Cult
4,Hannah Michell,3,Asian American Studies,138,B,Topics Asn Pop Cult
2,Hannah Michell,2.7,Asian American Studies,138,B-,Topics Asn Pop Cult
1,Hannah Michell,,Asian American Studies,138,Pass,Topics Asn Pop Cult
4,Thomas Fleming,4,Asian American Studies,141,A,Law In Asam Commun
5,Thomas Fleming,3.7,Asian American Studies,141,A-,Law In Asam Commun
3,Thomas Fleming,3.3,Asian American Studies,141,B+,Law In Asam Commun
1,Thomas Fleming,2,Asian American Studies,141,C,Law In Asam Commun
2,Thomas Fleming,,Asian American Studies,141,Pass,Law In Asam Commun
11,Roger Chung,4,Asian American Studies,171,A,Asam In Film:  Video
1,Roger Chung,3.7,Asian American Studies,171,A-,Asam In Film:  Video
1,Roger Chung,2.3,Asian American Studies,171,C+,Asam In Film:  Video
1,Roger Chung,,Asian American Studies,171,Pass,Asam In Film:  Video
4,Fae Ng,4,Asian American Studies,172,A+,Asian Amer Lit
9,Fae Ng,4,Asian American Studies,172,A,Asian Amer Lit
2,Fae Ng,3.7,Asian American Studies,172,A-,Asian Amer Lit
1,Fae Ng,0,Asian American Studies,172,F,Asian Amer Lit
1,Lok Siu,,Asian American Studies,197,Pass,Field Study
1,Maria Barrios-Leblanc,,Asian American Studies,197,Pass,Field Study
2,Harvey Dong,,Asian American Studies,197,Pass,Field Study
5,Crystal Cohen,4,Asian Studies,10,A,Intro To Asia
6,Crystal Cohen,3.7,Asian Studies,10,A-,Intro To Asia
3,Crystal Cohen,3.3,Asian Studies,10,B+,Intro To Asia
1,Crystal Cohen,3,Asian Studies,10,B,Intro To Asia
1,Crystal Cohen,2.7,Asian Studies,10,B-,Intro To Asia
1,Crystal Cohen,2.3,Asian Studies,10,C+,Intro To Asia
1,Crystal Cohen,0,Asian Studies,10,F,Intro To Asia
1,Crystal Cohen,,Asian Studies,10,Pass,Intro To Asia
2,Steven Stahler,4,Astronomy,10,A,General Astronomy
4,Steven Stahler,3.7,Astronomy,10,A-,General Astronomy
2,Steven Stahler,3.3,Astronomy,10,B+,General Astronomy
1,Steven Stahler,3,Astronomy,10,B,General Astronomy
